lead_id,created_at,campaign_id,source,channel,project_interest,unit_type_interest,budget_min,budget_max,preferred_location,nationality,residency_country,customer_segment,purchase_purpose,financing_preference,lead_score,sales_agent_id,broker_id,first_response_at,first_contact_at,last_activity_at,current_stage,loss_reason,qualification_status,appointment_date,site_visit_date,sale_id,estimated_deal_value,marketing_consent,duplicate_flag
LEA-002850,2025-06-05 00:00:00,CMP-0042,Organic Website,Organic Website,CST,Chalet,23503000.0,31798000.0,North Coast,British,United Kingdom,First-Time Buyer,Primary Residence,Undecided,51,AGT-014,,2025-06-05 00:42:17,2025-06-05 06:36:31,2025-06-12 11:07:25,dormant,,Qualified,2025-06-09,2025-06-12,,27650000.0,True,False
LEA-002851,2024-07-01 00:00:00,CMP-0027,Referrals,Referrals,CST,Cabin,19747000.0,26716000.0,North Coast,Egyptian,Egypt,High Net Worth,Investment / Resale,Developer Payment Plan,50,AGT-012,,2024-07-01 00:20:51,2024-07-01 03:54:15,2024-07-18 05:07:36,dormant,,Qualified,2024-07-14,2024-07-16,,23232000.0,True,False
LEA-002852,2026-06-28 00:00:00,CMP-0030,TikTok,TikTok,CST,Villa,26261000.0,35529000.0,North Coast,Egyptian,Egypt,Investor,Investment / Resale,Developer Payment Plan,68,AGT-014,,2026-06-28 00:43:11,2026-06-28 02:45:17,2026-07-19 15:39:33,contract,,Qualified,2026-07-06,2026-07-09,SAL-000349,30895000.0,True,False
LEA-002853,2026-05-12 00:00:00,CMP-0028,Meta,Meta,CST,Villa,16177000.0,21887000.0,North Coast,Egyptian,Egypt,First-Time Buyer,Investment / Resale,Cash,70,AGT-011,BRK-08,,,2026-05-12 00:00:00,lost,Location Preference Changed,Unqualified,,,,19032000.0,True,False
LEA-002854,2025-09-23 00:00:00,CMP-0032,WhatsApp,WhatsApp,CST,Cabin,24654000.0,33356000.0,North Coast,Saudi,Saudi Arabia,High Net Worth,Second Home,Cash,50,AGT-012,,2025-09-23 00:24:22,2025-09-23 05:44:44,2025-09-29 19:45:48,dormant,,Qualified,2025-09-29,2025-09-29,,29005000.0,True,False
LEA-002855,2024-08-08 00:00:00,CMP-0036,Organic Website,Organic Website,CST,Cabin,20878000.0,28247000.0,North Coast,Kuwaiti,Kuwait,First-Time Buyer,Primary Residence,Developer Payment Plan,37,AGT-012,,2024-08-08 00:03:00,2024-08-08 01:20:12,2024-08-09 10:49:17,dormant,,Qualified,,,,24563000.0,False,False
LEA-002856,2024-07-05 00:00:00,CMP-0039,WhatsApp,WhatsApp,CST,Chalet,23419000.0,31684000.0,North Coast,Egyptian,Egypt,First-Time Buyer,Second Home,Bank Mortgage,64,AGT-014,,2024-07-05 00:36:43,2024-07-05 01:09:50,2024-07-05 01:09:50,lost,Chose Competitor Project,Unqualified,,,,27551000.0,True,True
LEA-002857,2026-01-17 00:00:00,CMP-0026,TikTok,TikTok,CST,Cabin,25054000.0,33897000.0,North Coast,Egyptian,Egypt,High Net Worth,Investment / Resale,Developer Payment Plan,53,AGT-013,,2026-01-17 00:17:23,2026-01-17 05:42:11,2026-01-17 05:42:11,lost,Chose Competitor Project,Unqualified,,,,29476000.0,True,False
LEA-002858,2024-07-01 00:00:00,CMP-0029,Google Display,Google Display,CST,Villa,23012000.0,31134000.0,North Coast,Egyptian,Egypt,Investor,Investment / Resale,Bank Mortgage,60,AGT-014,,2024-07-01 00:32:21,2024-07-01 01:40:26,2024-07-02 22:48:33,dormant,,Qualified,,,,27073000.0,True,False
LEA-002859,2026-06-30 00:00:00,CMP-0035,Referrals,Referrals,CST,Chalet,26945000.0,36455000.0,North Coast,Egyptian,Egypt,Investor,Primary Residence,Undecided,49,AGT-013,BRK-08,2026-06-30 00:30:18,2026-06-30 05:09:15,2026-06-30 05:09:15,contacted,,Unqualified,,,,31700000.0,True,False
LEA-002860,2024-08-19 00:00:00,CMP-0037,Outdoor,Outdoor,CST,Cabin,26732000.0,36167000.0,North Coast,Egyptian,Egypt,First-Time Buyer,Second Home,Cash,22,AGT-013,,2024-08-19 00:44:23,2024-08-19 03:08:22,2024-08-27 16:44:01,dormant,,Qualified,2024-08-23,2024-08-24,,31449000.0,True,False
LEA-002861,2026-01-22 00:00:00,CMP-0034,Referrals,Referrals,CST,Villa,19492000.0,26371000.0,North Coast,Other,Other,Mass Affluent,Investment / Resale,Developer Payment Plan,60,AGT-012,,2026-01-22 00:13:42,2026-01-22 01:01:34,2026-01-28 23:47:03,dormant,,Qualified,2026-01-27,2026-01-28,,22932000.0,True,False
LEA-002862,2026-05-04 00:00:00,CMP-0037,Outdoor,Outdoor,CST,Villa,18043000.0,24411000.0,North Coast,Egyptian,Egypt,Investor,Primary Residence,Cash,81,AGT-014,,2026-05-04 00:31:55,2026-05-04 04:41:32,2026-05-11 19:51:59,dormant,,Qualified,2026-05-10,2026-05-11,,21227000.0,True,False
LEA-002863,2024-07-01 00:00:00,CMP-0040,Google Search,Google Search,CST,Cabin,20371000.0,27561000.0,North Coast,Saudi,Egypt,High Net Worth,Primary Residence,Developer Payment Plan,80,AGT-012,,2024-07-01 00:33:20,2024-07-01 01:03:58,2024-07-23 23:06:19,dormant,,Qualified,2024-07-08,2024-07-10,,23966000.0,True,False
LEA-002864,2024-11-24 00:00:00,CMP-0042,Organic Website,Organic Website,CST,Chalet,16141000.0,21837000.0,North Coast,Kuwaiti,Kuwait,Investor,Primary Residence,Developer Payment Plan,64,AGT-011,,2024-11-24 00:10:40,2024-11-24 01:02:03,2024-11-24 01:02:03,lost,Price Objection,Unqualified,,,,18989000.0,True,False
LEA-002865,2026-06-30 00:00:00,CMP-0041,Outdoor,Outdoor,CST,Chalet,23621000.0,31958000.0,North Coast,Saudi,Saudi Arabia,Mass Affluent,Second Home,Undecided,20,AGT-011,,2026-06-30 00:46:34,2026-06-30 04:16:57,2026-06-30 04:16:57,contacted,,Unqualified,,,,27789000.0,True,False
LEA-002866,2026-06-30 00:00:00,CMP-0042,Organic Website,Organic Website,CST,Villa,19619000.0,26543000.0,North Coast,Egyptian,Egypt,First-Time Buyer,Second Home,Developer Payment Plan,80,AGT-013,,,,2026-06-30 00:00:00,new,,Unqualified,,,,23081000.0,True,False
LEA-002867,2025-07-04 00:00:00,CMP-0039,WhatsApp,WhatsApp,CST,Chalet,23370000.0,31618000.0,North Coast,Egyptian,Egypt,Investor,Second Home,Developer Payment Plan,53,AGT-013,,,,2025-07-04 00:00:00,lost,Budget Mismatch,Unqualified,,,,27494000.0,True,False
LEA-002868,2024-09-04 00:00:00,CMP-0035,Referrals,Referrals,CST,Chalet,20124000.0,27226000.0,North Coast,Egyptian,Egypt,Investor,Investment / Resale,Developer Payment Plan,55,AGT-013,,2024-09-04 00:49:29,2024-09-04 04:24:28,2024-09-04 04:24:28,lost,Unresponsive,Unqualified,,,,23675000.0,True,False
LEA-002869,2026-01-14 00:00:00,CMP-0040,Google Search,Google Search,CST,Villa,18269000.0,24717000.0,North Coast,Saudi,Egypt,First-Time Buyer,Second Home,Undecided,71,AGT-013,,,,2026-01-14 00:00:00,lost,Financing Declined,Unqualified,,,,21493000.0,True,False
LEA-002870,2026-05-26 00:00:00,CMP-0031,Outdoor,Outdoor,CST,Cabin,20362000.0,27549000.0,North Coast,Egyptian,Egypt,First-Time Buyer,Primary Residence,Developer Payment Plan,31,AGT-011,,2026-05-26 00:22:55,2026-05-26 02:05:28,2026-05-26 02:05:28,lost,Unresponsive,Unqualified,,,,23956000.0,True,False
LEA-002871,2024-07-01 00:00:00,CMP-0031,Outdoor,Outdoor,CST,Cabin,20944000.0,28336000.0,North Coast,Egyptian,Egypt,Mass Affluent,Investment / Resale,Undecided,56,AGT-013,,2024-07-01 00:50:22,2024-07-01 04:42:51,2024-07-02 12:22:57,dormant,,Qualified,,,,24640000.0,True,False
LEA-002872,2024-08-19 00:00:00,CMP-0035,Referrals,Referrals,CST,Villa,15820000.0,21404000.0,North Coast,Egyptian,Egypt,High Net Worth,Rental Income,Developer Payment Plan,48,AGT-012,,,,2024-08-19 00:00:00,lost,Budget Mismatch,Unqualified,,,,18612000.0,True,False
LEA-002873,2026-06-24 00:00:00,CMP-0037,Outdoor,Outdoor,CST,Chalet,19238000.0,26027000.0,North Coast,Egyptian,Egypt,First-Time Buyer,Second Home,Developer Payment Plan,16,AGT-011,,2026-06-24 00:28:07,2026-06-24 01:43:48,2026-06-24 01:43:48,contacted,,Unqualified,,,,22632000.0,True,False
LEA-002874,2024-07-01 00:00:00,CMP-0036,Organic Website,Organic Website,CST,Chalet,19430000.0,26288000.0,North Coast,Egyptian,Egypt,Investor,Investment / Resale,Developer Payment Plan,50,AGT-014,,2024-07-01 00:50:12,2024-07-01 02:39:47,2024-07-01 02:39:47,lost,Timeline Mismatch,Unqualified,,,,22859000.0,True,False
LEA-002875,2024-07-03 00:00:00,CMP-0024,Organic Website,Organic Website,CST,Villa,26920000.0,36421000.0,North Coast,British,United Kingdom,Mass Affluent,Primary Residence,Undecided,60,AGT-014,,2024-07-03 00:18:09,2024-07-03 04:31:15,2024-07-03 04:31:15,lost,Financing Declined,Unqualified,,,,31670000.0,True,False
LEA-002876,2026-06-30 00:00:00,CMP-0024,Organic Website,Organic Website,CST,Villa,25512000.0,34516000.0,North Coast,Egyptian,Egypt,High Net Worth,Investment / Resale,Undecided,55,AGT-011,,2026-06-30 00:38:39,2026-06-30 02:59:33,2026-06-30 02:59:33,contacted,,Unqualified,,,,30014000.0,True,False
LEA-002877,2025-11-13 00:00:00,CMP-0041,Outdoor,Outdoor,CST,Chalet,17582000.0,23788000.0,North Coast,Egyptian,Egypt,High Net Worth,Second Home,Developer Payment Plan,54,AGT-011,,,,2025-11-13 00:00:00,lost,Timeline Mismatch,Unqualified,,,,20685000.0,True,False
LEA-002878,2026-04-07 00:00:00,CMP-0034,Referrals,Referrals,CST,Chalet,20197000.0,27325000.0,North Coast,Egyptian,Egypt,Investor,Investment / Resale,Cash,33,AGT-012,,2026-04-07 00:15:52,2026-04-07 06:07:23,2026-04-17 18:27:19,dormant,,Qualified,2026-04-17,,,23761000.0,True,False
LEA-002879,2026-03-07 00:00:00,CMP-0032,WhatsApp,WhatsApp,CST,Cabin,20923000.0,28307000.0,North Coast,Egyptian,Egypt,High Net Worth,Second Home,Cash,27,AGT-012,,2026-03-07 00:03:00,2026-03-07 05:48:37,2026-03-07 05:48:37,lost,Chose Competitor Project,Unqualified,,,,24615000.0,True,False
LEA-002880,2024-07-01 00:00:00,CMP-0033,TikTok,TikTok,CST,Cabin,20660000.0,27951000.0,North Coast,Saudi,Egypt,First-Time Buyer,Primary Residence,Cash,47,AGT-011,,2024-07-01 00:03:13,2024-07-01 01:55:58,2024-07-01 01:55:58,lost,Price Objection,Unqualified,,,,24305000.0,False,False
LEA-002881,2026-06-01 00:00:00,CMP-0024,Organic Website,Organic Website,CST,Villa,19203000.0,25980000.0,North Coast,Egyptian,Egypt,Investor,Rental Income,Bank Mortgage,45,AGT-012,,2026-06-01 00:25:03,2026-06-01 04:12:09,2026-06-01 04:12:09,lost,Budget Mismatch,Unqualified,,,,22592000.0,True,False
LEA-002882,2025-08-17 00:00:00,CMP-0029,Google Display,Google Display,CST,Cabin,22417000.0,30329000.0,North Coast,Egyptian,Egypt,Mass Affluent,Second Home,Undecided,64,AGT-012,,2025-08-17 00:13:25,2025-08-17 04:35:24,2025-08-17 04:35:24,lost,Location Preference Changed,Unqualified,,,,26373000.0,True,False
LEA-002883,2024-07-25 00:00:00,CMP-0037,Outdoor,Outdoor,CST,Chalet,27058000.0,36607000.0,North Coast,Egyptian,Egypt,Mass Affluent,Investment / Resale,Developer Payment Plan,63,AGT-013,,2024-07-25 00:40:03,2024-07-25 03:45:10,2024-07-26 23:05:45,dormant,,Qualified,,,,31832000.0,True,False
LEA-002884,2025-10-07 00:00:00,CMP-0033,TikTok,TikTok,CST,Chalet,22564000.0,30528000.0,North Coast,Jordanian,Jordan,First-Time Buyer,Primary Residence,Developer Payment Plan,44,AGT-013,,2025-10-07 00:23:45,2025-10-07 05:57:50,2025-10-07 05:57:50,lost,Price Objection,Unqualified,,,,26546000.0,True,False
LEA-002885,2025-07-27 00:00:00,CMP-0040,Google Search,Google Search,CST,Villa,15230000.0,20606000.0,North Coast,Saudi,Saudi Arabia,First-Time Buyer,Investment / Resale,Developer Payment Plan,48,AGT-014,,2025-07-27 00:46:16,2025-07-27 04:22:32,2025-07-27 04:22:32,lost,Timeline Mismatch,Unqualified,,,,17918000.0,True,False
LEA-002886,2025-02-18 00:00:00,CMP-0034,Referrals,Referrals,CST,Villa,21534000.0,29135000.0,North Coast,Egyptian,Egypt,Mass Affluent,Rental Income,Undecided,82,AGT-011,,2025-02-18 01:08:42,2025-02-18 04:20:50,2025-03-01 02:43:19,dormant,,Qualified,2025-02-28,2025-03-01,,25335000.0,True,False
LEA-002887,2026-06-01 00:00:00,CMP-0024,Organic Website,Organic Website,CST,Cabin,22405000.0,30313000.0,North Coast,Emirati,UAE,Mass Affluent,Investment / Resale,Developer Payment Plan,78,AGT-011,,2026-06-01 00:17:09,2026-06-01 02:45:25,2026-06-10 01:44:44,appointment_booked,,Qualified,2026-06-10,,,26359000.0,True,False
LEA-002888,2025-12-14 00:00:00,CMP-0041,Outdoor,Outdoor,CST,Villa,17117000.0,23159000.0,North Coast,Egyptian,Egypt,High Net Worth,Primary Residence,Developer Payment Plan,95,AGT-014,,2025-12-14 00:38:53,2025-12-14 05:05:15,2025-12-14 05:05:15,lost,Unresponsive,Unqualified,,,,20138000.0,True,False
LEA-002889,2026-06-12 00:00:00,CMP-0031,Outdoor,Outdoor,CST,Chalet,24640000.0,33336000.0,North Coast,Saudi,Saudi Arabia,Mass Affluent,Primary Residence,Cash,24,AGT-011,,2026-06-12 00:56:46,2026-06-12 02:20:28,2026-06-12 17:40:30,qualified,,Qualified,,,,28988000.0,True,False
LEA-002890,2025-03-12 00:00:00,CMP-0042,Organic Website,Organic Website,CST,Villa,15864000.0,21463000.0,North Coast,Egyptian,Egypt,Investor,Rental Income,Bank Mortgage,46,AGT-013,,2025-03-12 00:53:00,2025-03-12 06:07:59,2025-03-12 06:07:59,lost,Price Objection,Unqualified,,,,18663000.0,True,False
LEA-002891,2026-05-15 00:00:00,CMP-0025,Organic Website,Organic Website,CST,Chalet,23601000.0,31930000.0,North Coast,Egyptian,Egypt,High Net Worth,Primary Residence,Developer Payment Plan,92,AGT-012,,2026-05-15 00:33:28,2026-05-15 01:40:33,2026-05-15 01:40:33,lost,Price Objection,Unqualified,,,,27766000.0,True,False
LEA-002892,2024-09-26 00:00:00,CMP-0036,Organic Website,Organic Website,CST,Villa,22400000.0,30305000.0,North Coast,Egyptian,Egypt,First-Time Buyer,Primary Residence,Bank Mortgage,64,AGT-011,,2024-09-26 00:03:00,2024-09-26 02:29:07,2024-10-12 05:36:08,dormant,,Qualified,2024-10-04,2024-10-04,,26352000.0,True,False
LEA-002893,2024-11-17 00:00:00,CMP-0026,TikTok,TikTok,CST,Villa,15334000.0,20746000.0,North Coast,Emirati,UAE,Investor,Rental Income,Undecided,57,AGT-011,,2024-11-17 00:15:29,2024-11-17 00:59:10,2024-11-17 00:59:10,lost,Price Objection,Unqualified,,,,18040000.0,True,False
LEA-002894,2024-07-18 00:00:00,CMP-0039,WhatsApp,WhatsApp,CST,Cabin,20623000.0,27902000.0,North Coast,Egyptian,Egypt,Mass Affluent,Primary Residence,Undecided,47,AGT-011,,2024-07-18 00:40:46,2024-07-18 03:58:14,2024-08-01 08:49:37,dormant,,Qualified,2024-07-30,2024-08-01,,24262000.0,True,False
LEA-002895,2024-07-21 00:00:00,CMP-0031,Outdoor,Outdoor,CST,Cabin,26202000.0,35449000.0,North Coast,Egyptian,Egypt,Mass Affluent,Second Home,Undecided,60,AGT-013,,2024-07-21 00:37:39,2024-07-21 04:02:49,2024-07-23 23:11:29,dormant,,Qualified,,,,30826000.0,True,False
LEA-002896,2026-06-14 00:00:00,CMP-0023,Outdoor,Outdoor,CST,Cabin,20121000.0,27223000.0,North Coast,Other,Other,High Net Worth,Second Home,Cash,46,AGT-013,,2026-06-14 00:45:32,2026-06-14 06:42:53,2026-06-14 06:42:53,contacted,,Unqualified,,,,23672000.0,True,False
LEA-002897,2026-06-30 00:00:00,CMP-0040,Google Search,Google Search,CST,Villa,26894000.0,36386000.0,North Coast,Egyptian,Egypt,Mass Affluent,Investment / Resale,Undecided,24,AGT-012,,2026-06-30 00:07:28,2026-06-30 00:31:44,2026-07-11 19:18:44,site_visit_completed,,Qualified,2026-07-08,2026-07-11,,31640000.0,True,False
LEA-002898,2026-06-30 00:00:00,CMP-0031,Outdoor,Outdoor,CST,Cabin,21123000.0,28578000.0,North Coast,Egyptian,Egypt,Mass Affluent,Rental Income,Developer Payment Plan,69,AGT-014,,,,2026-06-30 00:00:00,new,,Unqualified,,,,24850000.0,True,False
LEA-002899,2025-07-16 00:00:00,CMP-0029,Google Display,Google Display,CST,Cabin,15413000.0,20853000.0,North Coast,Egyptian,Egypt,Investor,Second Home,Bank Mortgage,43,AGT-013,,,,2025-07-16 00:00:00,lost,Unresponsive,Unqualified,,,,18133000.0,False,False
LEA-002900,2026-06-30 00:00:00,CMP-0024,Organic Website,Organic Website,CST,Villa,22114000.0,29919000.0,North Coast,Other,Egypt,First-Time Buyer,Primary Residence,Developer Payment Plan,65,AGT-013,,2026-06-30 00:15:49,2026-06-30 00:27:59,2026-06-30 00:27:59,contacted,,Unqualified,,,,26016000.0,True,False
LEA-002901,2025-08-22 00:00:00,CMP-0030,TikTok,TikTok,CST,Villa,16138000.0,21834000.0,North Coast,Egyptian,Egypt,Investor,Primary Residence,Cash,68,AGT-011,,2025-08-22 00:34:25,2025-08-22 05:30:40,2025-08-24 16:12:20,dormant,,Qualified,,,,18986000.0,False,False
LEA-002902,2025-07-26 00:00:00,CMP-0034,Referrals,Referrals,CST,Chalet,23909000.0,32347000.0,North Coast,Emirati,UAE,Mass Affluent,Primary Residence,Cash,68,AGT-012,,2025-07-26 00:14:41,2025-07-26 01:41:43,2025-07-26 01:41:43,lost,Location Preference Changed,Unqualified,,,,28128000.0,True,False
LEA-002903,2024-08-23 00:00:00,CMP-0028,Meta,Meta,CST,Villa,26262000.0,35530000.0,North Coast,Emirati,UAE,Mass Affluent,Primary Residence,Undecided,62,AGT-014,,2024-08-23 00:42:34,2024-08-23 01:45:22,2024-08-23 01:45:22,lost,Timeline Mismatch,Unqualified,,,,30896000.0,True,False
LEA-002904,2024-07-01 00:00:00,CMP-0030,TikTok,TikTok,CST,Cabin,26739000.0,36177000.0,North Coast,Saudi,Egypt,Investor,Investment / Resale,Bank Mortgage,52,AGT-012,,2024-07-01 00:28:07,2024-07-01 04:56:04,2024-07-01 04:56:04,lost,Chose Competitor Project,Unqualified,,,,31458000.0,True,False
LEA-002905,2026-06-30 00:00:00,CMP-0040,Google Search,Google Search,CST,Chalet,20213000.0,27347000.0,North Coast,Egyptian,Egypt,Investor,Primary Residence,Developer Payment Plan,37,AGT-013,,2026-06-30 00:03:00,2026-06-30 05:32:03,2026-06-30 05:32:03,contacted,,Unqualified,,,,23780000.0,True,False
LEA-002906,2024-07-03 00:00:00,CMP-0025,Organic Website,Organic Website,CST,Chalet,20785000.0,28120000.0,North Coast,Egyptian,Egypt,Investor,Primary Residence,Undecided,41,AGT-012,,2024-07-03 00:33:05,2024-07-03 03:52:00,2024-07-22 14:36:02,dormant,,Qualified,2024-07-09,2024-07-09,,24452000.0,True,False
LEA-002907,2024-07-06 00:00:00,CMP-0028,Meta,Meta,CST,Cabin,20756000.0,28082000.0,North Coast,Egyptian,Egypt,Investor,Primary Residence,Cash,67,AGT-011,,2024-07-06 00:08:57,2024-07-06 02:41:18,2024-07-06 02:41:18,lost,Price Objection,Unqualified,,,,24419000.0,True,False
LEA-002908,2024-07-20 00:00:00,CMP-0032,WhatsApp,WhatsApp,CST,Villa,15100000.0,20429000.0,North Coast,Saudi,Egypt,First-Time Buyer,Second Home,Undecided,60,AGT-011,,,,2024-07-20 00:00:00,lost,Financing Declined,Unqualified,,,,17765000.0,True,False
LEA-002909,2024-07-01 00:00:00,CMP-0023,Outdoor,Outdoor,CST,Cabin,23437000.0,31708000.0,North Coast,Egyptian,Egypt,High Net Worth,Investment / Resale,Bank Mortgage,36,AGT-011,,2024-07-01 00:59:28,2024-07-01 03:43:30,2024-07-15 05:06:39,dormant,,Qualified,2024-07-04,2024-07-04,,27572000.0,True,False
LEA-002910,2024-07-05 00:00:00,CMP-0039,WhatsApp,WhatsApp,CST,Cabin,25797000.0,34902000.0,North Coast,Jordanian,Egypt,First-Time Buyer,Rental Income,Cash,47,AGT-012,,2024-07-05 00:18:18,2024-07-05 05:43:41,2024-07-08 07:03:11,dormant,,Qualified,,,,30349000.0,True,False
LEA-002911,2026-06-30 00:00:00,CMP-0035,Referrals,Referrals,CST,Chalet,15367000.0,20791000.0,North Coast,Egyptian,Egypt,Mass Affluent,Primary Residence,Developer Payment Plan,39,AGT-012,,,,2026-06-30 00:00:00,new,,Unqualified,,,,18079000.0,True,False
LEA-002912,2024-07-09 00:00:00,CMP-0033,TikTok,TikTok,CST,Cabin,19063000.0,25791000.0,North Coast,Egyptian,Egypt,Investor,Investment / Resale,Undecided,50,AGT-012,,2024-07-09 00:03:00,2024-07-09 01:37:54,2024-07-09 01:37:54,lost,Unresponsive,Unqualified,,,,22427000.0,True,False
LEA-002913,2025-08-01 00:00:00,CMP-0024,Organic Website,Organic Website,CST,Villa,17706000.0,23955000.0,North Coast,Egyptian,Egypt,First-Time Buyer,Primary Residence,Undecided,79,AGT-011,,2025-08-01 00:29:44,2025-08-01 03:47:23,2025-08-15 01:16:12,dormant,,Qualified,2025-08-12,2025-08-15,,20830000.0,True,False
LEA-002914,2025-09-14 00:00:00,CMP-0034,Referrals,Referrals,CST,Villa,15069000.0,20388000.0,North Coast,Kuwaiti,Kuwait,First-Time Buyer,Rental Income,Developer Payment Plan,83,AGT-011,,2025-09-14 00:52:13,2025-09-14 01:42:57,2025-10-03 19:50:03,dormant,,Qualified,2025-09-17,2025-09-19,,17728000.0,True,True
LEA-002915,2025-02-06 00:00:00,CMP-0037,Outdoor,Outdoor,CST,Cabin,26512000.0,35869000.0,North Coast,Egyptian,Egypt,High Net Worth,Second Home,Undecided,79,AGT-013,,,,2025-02-06 00:00:00,lost,Location Preference Changed,Unqualified,,,,31190000.0,True,False
LEA-002916,2026-06-30 00:00:00,CMP-0023,Outdoor,Outdoor,CST,Cabin,24389000.0,32997000.0,North Coast,Egyptian,Egypt,Investor,Investment / Resale,Undecided,65,AGT-011,,2026-06-30 00:41:38,2026-06-30 04:31:58,2026-07-06 02:34:51,site_visit_completed,,Qualified,2026-07-04,2026-07-06,,28693000.0,True,False
LEA-002917,2025-02-02 00:00:00,CMP-0035,Referrals,Referrals,CST,Cabin,15323000.0,20732000.0,North Coast,British,United Kingdom,Investor,Rental Income,Cash,53,AGT-012,,2025-02-02 00:18:33,2025-02-02 02:13:58,2025-02-02 02:13:58,lost,Chose Competitor Project,Unqualified,,,,18028000.0,True,False
LEA-002918,2026-06-30 00:00:00,CMP-0040,Google Search,Google Search,CST,Chalet,18741000.0,25355000.0,North Coast,Egyptian,Egypt,High Net Worth,Rental Income,Developer Payment Plan,68,AGT-012,,,,2026-06-30 00:00:00,new,,Unqualified,,,,22048000.0,True,False
LEA-002919,2025-07-07 00:00:00,CMP-0038,Google Display,Google Display,CST,Chalet,20328000.0,27502000.0,North Coast,Egyptian,Egypt,First-Time Buyer,Rental Income,Undecided,76,AGT-011,,2025-07-07 01:06:12,2025-07-07 02:59:10,2025-07-09 00:41:15,dormant,,Qualified,,,,23915000.0,True,False
LEA-002920,2026-02-09 00:00:00,CMP-0025,Organic Website,Organic Website,CST,Chalet,20175000.0,27296000.0,North Coast,Egyptian,Egypt,Investor,Investment / Resale,Bank Mortgage,70,AGT-011,,2026-02-09 00:51:37,2026-02-09 05:55:31,2026-03-02 10:29:25,dormant,,Qualified,2026-02-18,2026-02-20,,23735000.0,True,False
LEA-002921,2024-08-20 00:00:00,CMP-0037,Outdoor,Outdoor,CST,Cabin,24147000.0,32669000.0,North Coast,Kuwaiti,Kuwait,High Net Worth,Investment / Resale,Developer Payment Plan,67,AGT-014,,2024-08-20 00:19:59,2024-08-20 03:12:39,2024-08-20 03:12:39,lost,Budget Mismatch,Unqualified,,,,28408000.0,True,False
LEA-002922,2026-05-09 00:00:00,CMP-0030,TikTok,TikTok,CST,Villa,20672000.0,27968000.0,North Coast,Egyptian,Egypt,High Net Worth,Rental Income,Bank Mortgage,53,AGT-014,,,,2026-05-09 00:00:00,lost,Chose Competitor Project,Unqualified,,,,24320000.0,False,False
LEA-002923,2024-07-04 00:00:00,CMP-0024,Organic Website,Organic Website,CST,Villa,26166000.0,35401000.0,North Coast,Jordanian,Egypt,Mass Affluent,Rental Income,Undecided,80,AGT-011,,2024-07-04 00:13:29,2024-07-04 01:13:59,2024-07-29 01:49:20,dormant,,Qualified,2024-07-12,2024-07-14,,30783000.0,True,False
LEA-002924,2024-07-01 00:00:00,CMP-0031,Outdoor,Outdoor,CST,Cabin,15983000.0,21624000.0,North Coast,Emirati,UAE,Investor,Primary Residence,Developer Payment Plan,65,AGT-014,,2024-07-01 00:03:00,2024-07-01 04:57:56,2024-07-19 03:07:03,dormant,,Qualified,2024-07-11,2024-07-12,,18804000.0,True,True
