installment_id,sale_id,customer_id,project_id,due_date,amount_due,installment_type,payment_status,days_overdue,amount_paid,outstanding_amount,payment_date,bounced_payment_flag,rescheduled_flag,grace_period_days
INS-0001293,SAL-000201,CUS-000201,AUR,2026-08-28,461979.82,Regular Installment,Not Yet Due,0,0.0,461979.82,,False,False,10
INS-0001294,SAL-000201,CUS-000201,AUR,2026-11-28,461979.82,Regular Installment,Not Yet Due,0,0.0,461979.82,,False,False,10
INS-0001295,SAL-000201,CUS-000201,AUR,2027-02-28,461979.82,Regular Installment,Not Yet Due,0,0.0,461979.82,,False,False,10
INS-0001296,SAL-000201,CUS-000201,AUR,2027-05-28,461979.82,Regular Installment,Not Yet Due,0,0.0,461979.82,,False,False,10
INS-0001297,SAL-000202,CUS-000202,AUR,2026-02-23,2201503.98,Down Payment,Paid,0,2201503.98,0.0,2026-02-22,False,False,10
INS-0001298,SAL-000202,CUS-000202,AUR,2026-05-23,624729.29,Regular Installment,Paid,0,624729.29,0.0,2026-05-19,False,False,10
INS-0001299,SAL-000202,CUS-000202,AUR,2026-08-23,624729.29,Regular Installment,Not Yet Due,0,0.0,624729.29,,False,False,10
INS-0001300,SAL-000202,CUS-000202,AUR,2026-11-23,624729.29,Regular Installment,Not Yet Due,0,0.0,624729.29,,False,False,10
INS-0001301,SAL-000202,CUS-000202,AUR,2027-02-23,624729.29,Regular Installment,Not Yet Due,0,0.0,624729.29,,False,False,10
INS-0001302,SAL-000202,CUS-000202,AUR,2027-05-23,624729.29,Regular Installment,Not Yet Due,0,0.0,624729.29,,False,False,10
INS-0001303,SAL-000204,CUS-000204,AUR,2024-08-01,1955473.18,Down Payment,Overdue,162,327728.25,1627744.93,,True,True,10
INS-0001304,SAL-000204,CUS-000204,AUR,2024-11-01,681842.62,Regular Installment,Paid,0,681842.62,0.0,2024-11-01,False,False,10
INS-0001305,SAL-000204,CUS-000204,AUR,2025-02-01,681842.62,Regular Installment,Paid,0,681842.62,0.0,2025-01-28,False,False,10
INS-0001306,SAL-000204,CUS-000204,AUR,2025-05-01,681842.62,Regular Installment,Paid,0,681842.62,0.0,2025-04-30,False,False,10
INS-0001307,SAL-000204,CUS-000204,AUR,2025-08-01,681842.62,Regular Installment,Paid,0,681842.62,0.0,2025-07-29,False,False,10
INS-0001308,SAL-000204,CUS-000204,AUR,2025-11-01,681842.62,Regular Installment,Paid,0,681842.62,0.0,2025-10-29,False,False,10
INS-0001309,SAL-000204,CUS-000204,AUR,2026-02-01,681842.62,Regular Installment,Paid,0,681842.62,0.0,2026-01-28,False,False,10
INS-0001310,SAL-000204,CUS-000204,AUR,2026-05-01,681842.62,Regular Installment,Paid,0,681842.62,0.0,2026-04-29,False,False,10
INS-0001311,SAL-000204,CUS-000204,AUR,2026-08-01,681842.62,Regular Installment,Not Yet Due,0,0.0,681842.62,,False,False,10
INS-0001312,SAL-000204,CUS-000204,AUR,2026-11-01,681842.62,Regular Installment,Not Yet Due,0,0.0,681842.62,,False,False,10
INS-0001313,SAL-000204,CUS-000204,AUR,2027-02-01,681842.62,Regular Installment,Not Yet Due,0,0.0,681842.62,,False,False,10
INS-0001314,SAL-000204,CUS-000204,AUR,2027-05-01,681842.62,Regular Installment,Not Yet Due,0,0.0,681842.62,,False,False,10
INS-0001315,SAL-000205,CUS-000205,AUR,2025-01-30,2950509.27,Down Payment,Paid,0,2950509.27,0.0,2025-01-30,False,False,10
INS-0001316,SAL-000205,CUS-000205,AUR,2025-04-30,587169.86,Regular Installment,Paid,0,587169.86,0.0,2025-04-26,False,False,10
INS-0001317,SAL-000205,CUS-000205,AUR,2025-07-30,587169.86,Regular Installment,Paid,0,587169.86,0.0,2025-07-28,False,False,10
INS-0001318,SAL-000205,CUS-000205,AUR,2025-10-30,587169.86,Regular Installment,Paid,0,587169.86,0.0,2025-10-26,False,False,10
INS-0001319,SAL-000205,CUS-000205,AUR,2026-01-30,587169.86,Regular Installment,Paid,0,587169.86,0.0,2026-01-30,False,False,10
INS-0001320,SAL-000205,CUS-000205,AUR,2026-04-30,587169.86,Regular Installment,Paid,0,587169.86,0.0,2026-04-28,False,False,10
INS-0001321,SAL-000205,CUS-000205,AUR,2026-07-30,587169.86,Regular Installment,Not Yet Due,0,0.0,587169.86,,False,False,10
INS-0001322,SAL-000205,CUS-000205,AUR,2026-10-30,587169.86,Regular Installment,Not Yet Due,0,0.0,587169.86,,False,False,10
INS-0001323,SAL-000205,CUS-000205,AUR,2027-01-30,587169.86,Regular Installment,Not Yet Due,0,0.0,587169.86,,False,False,10
INS-0001324,SAL-000205,CUS-000205,AUR,2027-04-30,587169.86,Regular Installment,Not Yet Due,0,0.0,587169.86,,False,False,10
INS-0001325,SAL-000206,CUS-000206,AUR,2025-05-10,1216532.66,Down Payment,Paid,0,1216532.66,0.0,2025-05-10,False,False,10
INS-0001326,SAL-000206,CUS-000206,AUR,2025-08-10,205315.49,Regular Installment,Paid,0,205315.49,0.0,2025-08-08,False,False,10
INS-0001327,SAL-000206,CUS-000206,AUR,2025-11-10,205315.49,Regular Installment,Paid,0,205315.49,0.0,2025-11-06,False,False,10
INS-0001328,SAL-000206,CUS-000206,AUR,2026-02-10,205315.49,Regular Installment,Overdue,155,26548.9,178766.59,,False,False,10
INS-0001329,SAL-000206,CUS-000206,AUR,2026-05-10,205315.49,Regular Installment,Overdue,96,83484.59,121830.9,,False,True,10
INS-0001330,SAL-000206,CUS-000206,AUR,2026-08-10,205315.49,Regular Installment,Not Yet Due,0,0.0,205315.49,,False,False,10
INS-0001331,SAL-000206,CUS-000206,AUR,2026-11-10,205315.49,Regular Installment,Not Yet Due,0,0.0,205315.49,,False,False,10
INS-0001332,SAL-000206,CUS-000206,AUR,2027-02-10,205315.49,Regular Installment,Not Yet Due,0,0.0,205315.49,,False,False,10
INS-0001333,SAL-000206,CUS-000206,AUR,2027-05-10,205315.49,Regular Installment,Not Yet Due,0,0.0,205315.49,,False,False,10
INS-0001334,SAL-000207,CUS-000207,AUR,2025-06-17,1416737.9,Down Payment,Paid,0,1416737.9,0.0,2025-06-13,False,False,10
INS-0001335,SAL-000207,CUS-000207,AUR,2025-09-17,335119.52,Regular Installment,Paid,0,335119.52,0.0,2025-09-16,False,False,10
INS-0001336,SAL-000207,CUS-000207,AUR,2025-12-17,335119.52,Regular Installment,Paid,0,335119.52,0.0,2025-12-17,False,False,10
INS-0001337,SAL-000207,CUS-000207,AUR,2026-03-17,335119.52,Regular Installment,Overdue,68,162305.32,172814.2,,False,True,10
INS-0001338,SAL-000207,CUS-000207,AUR,2026-06-17,335119.52,Regular Installment,Paid,0,335119.52,0.0,2026-06-16,False,False,10
INS-0001339,SAL-000207,CUS-000207,AUR,2026-09-17,335119.52,Regular Installment,Not Yet Due,0,0.0,335119.52,,False,False,10
INS-0001340,SAL-000207,CUS-000207,AUR,2026-12-17,335119.52,Regular Installment,Not Yet Due,0,0.0,335119.52,,False,False,10
INS-0001341,SAL-000207,CUS-000207,AUR,2027-03-17,335119.52,Regular Installment,Not Yet Due,0,0.0,335119.52,,False,False,10
INS-0001342,SAL-000207,CUS-000207,AUR,2027-06-17,335119.52,Regular Installment,Not Yet Due,0,0.0,335119.52,,False,False,10
INS-0001343,SAL-000208,CUS-000208,AUR,2025-09-24,1795200.12,Down Payment,Paid,0,1795200.12,0.0,2025-09-21,False,False,10
INS-0001344,SAL-000208,CUS-000208,AUR,2025-12-24,253270.19,Regular Installment,Overdue,48,180714.18,72556.01,,True,False,10
INS-0001345,SAL-000208,CUS-000208,AUR,2026-03-24,253270.19,Regular Installment,Paid,0,253270.19,0.0,2026-03-22,False,False,10
INS-0001346,SAL-000208,CUS-000208,AUR,2026-06-24,253270.19,Regular Installment,Paid,0,253270.19,0.0,2026-06-23,False,False,10
INS-0001347,SAL-000208,CUS-000208,AUR,2026-09-24,253270.19,Regular Installment,Not Yet Due,0,0.0,253270.19,,False,False,10
INS-0001348,SAL-000208,CUS-000208,AUR,2026-12-24,253270.19,Regular Installment,Not Yet Due,0,0.0,253270.19,,False,False,10
INS-0001349,SAL-000208,CUS-000208,AUR,2027-03-24,253270.19,Regular Installment,Not Yet Due,0,0.0,253270.19,,False,False,10
INS-0001350,SAL-000208,CUS-000208,AUR,2027-06-24,253270.19,Regular Installment,Not Yet Due,0,0.0,253270.19,,False,False,10
INS-0001351,SAL-000209,CUS-000209,AUR,2025-04-26,1945483.97,Down Payment,Paid,0,1945483.97,0.0,2025-04-25,False,False,10
INS-0001352,SAL-000209,CUS-000209,AUR,2025-07-26,791544.95,Regular Installment,Paid,0,791544.95,0.0,2025-07-26,False,False,10
INS-0001353,SAL-000209,CUS-000209,AUR,2025-10-26,791544.95,Regular Installment,Paid,0,791544.95,0.0,2025-10-26,False,False,10
INS-0001354,SAL-000209,CUS-000209,AUR,2026-01-26,791544.95,Regular Installment,Paid,0,791544.95,0.0,2026-01-26,False,False,10
INS-0001355,SAL-000209,CUS-000209,AUR,2026-04-26,791544.95,Regular Installment,Paid,0,791544.95,0.0,2026-04-24,False,False,10
INS-0001356,SAL-000209,CUS-000209,AUR,2026-07-26,791544.95,Regular Installment,Not Yet Due,0,0.0,791544.95,,False,False,10
INS-0001357,SAL-000209,CUS-000209,AUR,2026-10-26,791544.95,Regular Installment,Not Yet Due,0,0.0,791544.95,,False,False,10
INS-0001358,SAL-000209,CUS-000209,AUR,2027-01-26,791544.95,Regular Installment,Not Yet Due,0,0.0,791544.95,,False,False,10
INS-0001359,SAL-000209,CUS-000209,AUR,2027-04-26,791544.95,Regular Installment,Not Yet Due,0,0.0,791544.95,,False,False,10
INS-0001360,SAL-000210,CUS-000210,AUR,2026-04-08,2288534.24,Down Payment,Paid,0,2288534.24,0.0,2026-04-06,False,False,10
INS-0001361,SAL-000210,CUS-000210,AUR,2026-07-08,300310.77,Regular Installment,Not Yet Due,0,0.0,300310.77,,False,False,10
INS-0001362,SAL-000210,CUS-000210,AUR,2026-10-08,300310.77,Regular Installment,Not Yet Due,0,0.0,300310.77,,False,False,10
INS-0001363,SAL-000210,CUS-000210,AUR,2027-01-08,300310.77,Regular Installment,Not Yet Due,0,0.0,300310.77,,False,False,10
INS-0001364,SAL-000210,CUS-000210,AUR,2027-04-08,300310.77,Regular Installment,Not Yet Due,0,0.0,300310.77,,False,False,10
INS-0001365,SAL-000211,CUS-000211,AUR,2025-07-16,1653354.58,Down Payment,Paid,0,1653354.58,0.0,2025-07-13,False,False,10
INS-0001366,SAL-000211,CUS-000211,AUR,2025-10-16,405703.08,Regular Installment,Paid,0,405703.08,0.0,2025-10-15,False,False,10
INS-0001367,SAL-000211,CUS-000211,AUR,2026-01-16,405703.08,Regular Installment,Paid,0,405703.08,0.0,2026-01-15,False,False,10
INS-0001368,SAL-000211,CUS-000211,AUR,2026-04-16,405703.08,Regular Installment,Paid,0,405703.08,0.0,2026-04-14,False,False,10
INS-0001369,SAL-000211,CUS-000211,AUR,2026-07-16,405703.08,Regular Installment,Not Yet Due,0,0.0,405703.08,,False,False,10
INS-0001370,SAL-000211,CUS-000211,AUR,2026-10-16,405703.08,Regular Installment,Not Yet Due,0,0.0,405703.08,,False,False,10
INS-0001371,SAL-000211,CUS-000211,AUR,2027-01-16,405703.08,Regular Installment,Not Yet Due,0,0.0,405703.08,,False,False,10
INS-0001372,SAL-000211,CUS-000211,AUR,2027-04-16,405703.08,Regular Installment,Not Yet Due,0,0.0,405703.08,,False,False,10
INS-0001373,SAL-000212,CUS-000212,AUR,2026-05-10,3062880.57,Down Payment,Paid,0,3062880.57,0.0,2026-05-08,False,False,10
INS-0001374,SAL-000212,CUS-000212,AUR,2026-08-10,830887.81,Regular Installment,Not Yet Due,0,0.0,830887.81,,False,False,10
INS-0001375,SAL-000212,CUS-000212,AUR,2026-11-10,830887.81,Regular Installment,Not Yet Due,0,0.0,830887.81,,False,False,10
INS-0001376,SAL-000212,CUS-000212,AUR,2027-02-10,830887.81,Regular Installment,Not Yet Due,0,0.0,830887.81,,False,False,10
INS-0001377,SAL-000212,CUS-000212,AUR,2027-05-10,830887.81,Regular Installment,Not Yet Due,0,0.0,830887.81,,False,False,10
INS-0001378,SAL-000214,CUS-000214,AUR,2025-11-19,2304783.35,Down Payment,Overdue,140,667140.85,1637642.5,,False,False,10
INS-0001379,SAL-000214,CUS-000214,AUR,2026-02-19,344484.05,Regular Installment,Paid,0,344484.05,0.0,2026-02-15,False,False,10
INS-0001380,SAL-000214,CUS-000214,AUR,2026-05-19,344484.05,Regular Installment,Paid,0,344484.05,0.0,2026-05-18,False,False,10
INS-0001381,SAL-000214,CUS-000214,AUR,2026-08-19,344484.05,Regular Installment,Not Yet Due,0,0.0,344484.05,,False,False,10
INS-0001382,SAL-000214,CUS-000214,AUR,2026-11-19,344484.05,Regular Installment,Not Yet Due,0,0.0,344484.05,,False,False,10
INS-0001383,SAL-000214,CUS-000214,AUR,2027-02-19,344484.05,Regular Installment,Not Yet Due,0,0.0,344484.05,,False,False,10
INS-0001384,SAL-000214,CUS-000214,AUR,2027-05-19,344484.05,Regular Installment,Not Yet Due,0,0.0,344484.05,,False,False,10
INS-0001385,SAL-000215,CUS-000215,AUR,2026-06-30,1663322.72,Down Payment,Paid,0,1663322.72,0.0,2026-06-27,False,False,10
INS-0001386,SAL-000215,CUS-000215,AUR,2026-09-30,244292.69,Regular Installment,Not Yet Due,0,0.0,244292.69,,False,False,10
INS-0001387,SAL-000215,CUS-000215,AUR,2026-12-30,244292.69,Regular Installment,Not Yet Due,0,0.0,244292.69,,False,False,10
INS-0001388,SAL-000215,CUS-000215,AUR,2027-03-30,244292.69,Regular Installment,Not Yet Due,0,0.0,244292.69,,False,False,10
INS-0001389,SAL-000215,CUS-000215,AUR,2027-06-30,244292.69,Regular Installment,Not Yet Due,0,0.0,244292.69,,False,False,10
INS-0001390,SAL-000216,CUS-000216,AUR,2025-10-12,6076022.29,Down Payment,Overdue,72,3273832.68,2802189.61,,True,False,10
INS-0001391,SAL-000216,CUS-000216,AUR,2026-01-12,1070864.56,Regular Installment,Paid,0,1070864.56,0.0,2026-01-10,False,False,10
INS-0001392,SAL-000216,CUS-000216,AUR,2026-04-12,1070864.56,Regular Installment,Overdue,38,761936.24,308928.32,,False,False,10
INS-0001393,SAL-000216,CUS-000216,AUR,2026-07-12,1070864.56,Regular Installment,Not Yet Due,0,0.0,1070864.56,,False,False,10
INS-0001394,SAL-000216,CUS-000216,AUR,2026-10-12,1070864.56,Regular Installment,Not Yet Due,0,0.0,1070864.56,,False,False,10
INS-0001395,SAL-000216,CUS-000216,AUR,2027-01-12,1070864.56,Regular Installment,Not Yet Due,0,0.0,1070864.56,,False,False,10
INS-0001396,SAL-000216,CUS-000216,AUR,2027-04-12,1070864.56,Regular Installment,Not Yet Due,0,0.0,1070864.56,,False,False,10
INS-0001397,SAL-000217,CUS-000217,AUR,2024-12-20,911120.77,Down Payment,Paid,0,911120.77,0.0,2024-12-19,False,False,10
INS-0001398,SAL-000217,CUS-000217,AUR,2025-03-20,189362.18,Regular Installment,Paid,0,189362.18,0.0,2025-03-19,False,False,10
INS-0001399,SAL-000217,CUS-000217,AUR,2025-06-20,189362.18,Regular Installment,Paid,0,189362.18,0.0,2025-06-18,False,False,10
INS-0001400,SAL-000217,CUS-000217,AUR,2025-09-20,189362.18,Regular Installment,Paid,0,189362.18,0.0,2025-09-16,False,False,10
INS-0001401,SAL-000217,CUS-000217,AUR,2025-12-20,189362.18,Regular Installment,Overdue,158,20627.78,168734.4,,False,True,10
INS-0001402,SAL-000217,CUS-000217,AUR,2026-03-20,189362.18,Regular Installment,Paid,0,189362.18,0.0,2026-03-16,False,False,10
INS-0001403,SAL-000217,CUS-000217,AUR,2026-06-20,189362.18,Regular Installment,Paid,0,189362.18,0.0,2026-06-16,False,False,10
INS-0001404,SAL-000217,CUS-000217,AUR,2026-09-20,189362.18,Regular Installment,Not Yet Due,0,0.0,189362.18,,False,False,10
INS-0001405,SAL-000217,CUS-000217,AUR,2026-12-20,189362.18,Regular Installment,Not Yet Due,0,0.0,189362.18,,False,False,10
INS-0001406,SAL-000217,CUS-000217,AUR,2027-03-20,189362.18,Regular Installment,Not Yet Due,0,0.0,189362.18,,False,False,10
INS-0001407,SAL-000217,CUS-000217,AUR,2027-06-20,189362.18,Regular Installment,Not Yet Due,0,0.0,189362.18,,False,False,10
INS-0001408,SAL-000218,CUS-000218,AUR,2026-06-11,2033074.43,Down Payment,Paid,0,2033074.43,0.0,2026-06-10,False,False,10
INS-0001409,SAL-000218,CUS-000218,AUR,2026-09-11,340974.17,Regular Installment,Not Yet Due,0,0.0,340974.17,,False,False,10
INS-0001410,SAL-000218,CUS-000218,AUR,2026-12-11,340974.17,Regular Installment,Not Yet Due,0,0.0,340974.17,,False,False,10
INS-0001411,SAL-000218,CUS-000218,AUR,2027-03-11,340974.17,Regular Installment,Not Yet Due,0,0.0,340974.17,,False,False,10
INS-0001412,SAL-000218,CUS-000218,AUR,2027-06-11,340974.17,Regular Installment,Not Yet Due,0,0.0,340974.17,,False,False,10
INS-0001413,SAL-000219,CUS-000219,AUR,2026-06-30,1842758.37,Down Payment,Paid,0,1842758.37,0.0,2026-06-26,False,False,10
INS-0001414,SAL-000219,CUS-000219,AUR,2026-09-30,434364.47,Regular Installment,Not Yet Due,0,0.0,434364.47,,False,False,10
INS-0001415,SAL-000219,CUS-000219,AUR,2026-12-30,434364.47,Regular Installment,Not Yet Due,0,0.0,434364.47,,False,False,10
INS-0001416,SAL-000219,CUS-000219,AUR,2027-03-30,434364.47,Regular Installment,Not Yet Due,0,0.0,434364.47,,False,False,10
INS-0001417,SAL-000219,CUS-000219,AUR,2027-06-30,434364.47,Regular Installment,Not Yet Due,0,0.0,434364.47,,False,False,10
INS-0001418,SAL-000220,CUS-000220,AUR,2025-01-21,1639313.47,Down Payment,Paid,0,1639313.47,0.0,2025-01-20,False,False,10
INS-0001419,SAL-000220,CUS-000220,AUR,2025-04-21,739092.18,Regular Installment,Paid,0,739092.18,0.0,2025-04-20,False,False,10
INS-0001420,SAL-000220,CUS-000220,AUR,2025-07-21,739092.18,Regular Installment,Paid,0,739092.18,0.0,2025-07-21,False,False,10
INS-0001421,SAL-000220,CUS-000220,AUR,2025-10-21,739092.18,Regular Installment,Paid,0,739092.18,0.0,2025-10-19,False,False,10
INS-0001422,SAL-000220,CUS-000220,AUR,2026-01-21,739092.18,Regular Installment,Paid,0,739092.18,0.0,2026-01-20,False,False,10
INS-0001423,SAL-000220,CUS-000220,AUR,2026-04-21,739092.18,Regular Installment,Paid,0,739092.18,0.0,2026-04-17,False,False,10
INS-0001424,SAL-000220,CUS-000220,AUR,2026-07-21,739092.18,Regular Installment,Not Yet Due,0,0.0,739092.18,,False,False,10
INS-0001425,SAL-000220,CUS-000220,AUR,2026-10-21,739092.18,Regular Installment,Not Yet Due,0,0.0,739092.18,,False,False,10
INS-0001426,SAL-000220,CUS-000220,AUR,2027-01-21,739092.18,Regular Installment,Not Yet Due,0,0.0,739092.18,,False,False,10
INS-0001427,SAL-000220,CUS-000220,AUR,2027-04-21,739092.18,Regular Installment,Not Yet Due,0,0.0,739092.18,,False,False,10
INS-0001428,SAL-000222,CUS-000222,AUR,2025-08-14,2299697.33,Down Payment,Paid,0,2299697.33,0.0,2025-08-10,False,False,10
INS-0001429,SAL-000222,CUS-000222,AUR,2025-11-14,422327.59,Regular Installment,Paid,0,422327.59,0.0,2025-11-10,False,False,10
INS-0001430,SAL-000222,CUS-000222,AUR,2026-02-14,422327.59,Regular Installment,Paid,0,422327.59,0.0,2026-02-13,False,False,10
INS-0001431,SAL-000222,CUS-000222,AUR,2026-05-14,422327.59,Regular Installment,Paid,0,422327.59,0.0,2026-05-10,False,False,10
INS-0001432,SAL-000222,CUS-000222,AUR,2026-08-14,422327.59,Regular Installment,Not Yet Due,0,0.0,422327.59,,False,False,10
INS-0001433,SAL-000222,CUS-000222,AUR,2026-11-14,422327.59,Regular Installment,Not Yet Due,0,0.0,422327.59,,False,False,10
INS-0001434,SAL-000222,CUS-000222,AUR,2027-02-14,422327.59,Regular Installment,Not Yet Due,0,0.0,422327.59,,False,False,10
INS-0001435,SAL-000222,CUS-000222,AUR,2027-05-14,422327.59,Regular Installment,Not Yet Due,0,0.0,422327.59,,False,False,10
INS-0001436,SAL-000223,CUS-000223,AUR,2024-08-27,2229080.09,Down Payment,Paid,0,2229080.09,0.0,2024-08-25,False,False,10
INS-0001437,SAL-000223,CUS-000223,AUR,2024-11-27,333169.08,Regular Installment,Paid,0,333169.08,0.0,2024-11-27,False,False,10
INS-0001438,SAL-000223,CUS-000223,AUR,2025-02-27,333169.08,Regular Installment,Paid,0,333169.08,0.0,2025-02-23,False,False,10
INS-0001439,SAL-000223,CUS-000223,AUR,2025-05-27,333169.08,Regular Installment,Paid,0,333169.08,0.0,2025-05-23,False,False,10
INS-0001440,SAL-000223,CUS-000223,AUR,2025-08-27,333169.08,Regular Installment,Paid,0,333169.08,0.0,2025-08-25,False,False,10
INS-0001441,SAL-000223,CUS-000223,AUR,2025-11-27,333169.08,Regular Installment,Paid,0,333169.08,0.0,2025-11-27,False,False,10
INS-0001442,SAL-000223,CUS-000223,AUR,2026-02-27,333169.08,Regular Installment,Paid,0,333169.08,0.0,2026-02-23,False,False,10
INS-0001443,SAL-000223,CUS-000223,AUR,2026-05-27,333169.08,Regular Installment,Paid,0,333169.08,0.0,2026-05-23,False,False,10
INS-0001444,SAL-000223,CUS-000223,AUR,2026-08-27,333169.08,Regular Installment,Not Yet Due,0,0.0,333169.08,,False,False,10
INS-0001445,SAL-000223,CUS-000223,AUR,2026-11-27,333169.08,Regular Installment,Not Yet Due,0,0.0,333169.08,,False,False,10
INS-0001446,SAL-000223,CUS-000223,AUR,2027-02-27,333169.08,Regular Installment,Not Yet Due,0,0.0,333169.08,,False,False,10
INS-0001447,SAL-000223,CUS-000223,AUR,2027-05-27,333169.08,Regular Installment,Not Yet Due,0,0.0,333169.08,,False,False,10
INS-0001448,SAL-000224,CUS-000224,AUR,2025-10-13,1337410.72,Down Payment,Paid,0,1337410.72,0.0,2025-10-11,False,False,10
INS-0001449,SAL-000224,CUS-000224,AUR,2026-01-13,365810.59,Regular Installment,Paid,0,365810.59,0.0,2026-01-10,False,False,10
INS-0001450,SAL-000224,CUS-000224,AUR,2026-04-13,365810.59,Regular Installment,Paid,0,365810.59,0.0,2026-04-13,False,False,10
INS-0001451,SAL-000224,CUS-000224,AUR,2026-07-13,365810.59,Regular Installment,Not Yet Due,0,0.0,365810.59,,False,False,10
INS-0001452,SAL-000224,CUS-000224,AUR,2026-10-13,365810.59,Regular Installment,Not Yet Due,0,0.0,365810.59,,False,False,10
INS-0001453,SAL-000224,CUS-000224,AUR,2027-01-13,365810.59,Regular Installment,Not Yet Due,0,0.0,365810.59,,False,False,10
INS-0001454,SAL-000224,CUS-000224,AUR,2027-04-13,365810.59,Regular Installment,Not Yet Due,0,0.0,365810.59,,False,False,10
INS-0001455,SAL-000225,CUS-000225,AUR,2026-01-12,1066999.25,Down Payment,Paid,0,1066999.25,0.0,2026-01-10,False,False,10
INS-0001456,SAL-000225,CUS-000225,AUR,2026-04-12,238715.6,Regular Installment,Paid,0,238715.6,0.0,2026-04-11,False,False,10
INS-0001457,SAL-000225,CUS-000225,AUR,2026-07-12,238715.6,Regular Installment,Not Yet Due,0,0.0,238715.6,,False,False,10
INS-0001458,SAL-000225,CUS-000225,AUR,2026-10-12,238715.6,Regular Installment,Not Yet Due,0,0.0,238715.6,,False,False,10
INS-0001459,SAL-000225,CUS-000225,AUR,2027-01-12,238715.6,Regular Installment,Not Yet Due,0,0.0,238715.6,,False,False,10
INS-0001460,SAL-000225,CUS-000225,AUR,2027-04-12,238715.6,Regular Installment,Not Yet Due,0,0.0,238715.6,,False,False,10
