case_id,customer_id,project_id,unit_id,created_at,category,subcategory,priority,channel,first_response_at,resolved_at,status,resolution_sla_hours,resolution_sla_met,reopen_count,sentiment,escalation_flag,responsible_department
CAS-00397,CUS-000520,VTX,VTX-P2-B4-01050,2026-03-11 00:00:00,Sales Experience,Misrepresentation Concern,Medium,Email,2026-03-11 01:39:31,2026-03-11 05:32:43,Resolved,48,True,0,Negative,False,Sales
CAS-00398,CUS-000558,VTX,VTX-P1-B3-00888,2026-02-23 00:00:00,General Inquiry,HOA / Facilities Management,Medium,Phone,2026-02-23 01:00:49,2026-02-24 05:21:37,Resolved,48,True,0,Negative,False,Customer Experience
CAS-00399,CUS-000569,VTX,VTX-P2-B1-00933,2025-05-04 00:00:00,Construction Update,Site Visit Request,Medium,WhatsApp,2025-05-04 03:10:51,,Open,48,,0,Positive,False,Construction
CAS-00400,CUS-000509,VTX,VTX-P1-B4-00904,2024-11-08 00:00:00,Handover,Handover Date Concern,High,Phone,2024-11-08 01:22:52,2024-11-09 06:30:50,Resolved,24,True,0,Positive,False,Customer Experience
CAS-00401,CUS-000547,VTX,VTX-P2-B3-01013,2024-12-08 00:00:00,Handover,Final Payment Query,Low,Phone,2024-12-08 02:45:33,2024-12-11 11:14:11,Resolved,96,True,0,Negative,False,Customer Experience
CAS-00402,CUS-000669,VTX,VTX-P1-B2-00839,2025-02-10 00:00:00,Snagging / Quality,MEP Issue,Medium,In-Person,2025-02-10 03:03:41,2025-02-13 09:19:07,Resolved,48,False,1,Neutral,False,Construction
CAS-00403,CUS-000668,VTX,VTX-P1-B3-00884,2024-07-11 00:00:00,Construction Update,Site Visit Request,Medium,In-Person,2024-07-11 02:45:41,,Open,48,,0,Neutral,False,Construction
CAS-00404,CUS-000525,VTX,VTX-P2-B2-00984,2025-08-05 00:00:00,Construction Update,Progress Inquiry,Medium,Customer Portal,2025-08-05 03:11:48,2025-08-05 20:45:01,Resolved,48,True,0,Negative,False,Construction
CAS-00405,CUS-000519,VTX,VTX-P1-B4-00914,2026-05-15 00:00:00,Snagging / Quality,Finishing Quality,Medium,WhatsApp,2026-05-15 00:56:26,2026-05-17 01:56:52,Resolved,48,True,0,Neutral,False,Construction
CAS-00406,CUS-000557,VTX,VTX-P2-B2-00959,2024-09-21 00:00:00,Handover,Handover Date Concern,Medium,WhatsApp,2024-09-21 00:25:36,2024-09-24 02:31:05,Resolved,48,False,0,Neutral,False,Customer Experience
CAS-00407,CUS-000676,VTX,VTX-P1-B4-00923,2025-02-01 00:00:00,Construction Update,Site Visit Request,High,Customer Portal,2025-02-01 02:53:25,2025-02-02 05:54:05,Resolved,24,True,0,Negative,True,Construction
CAS-00408,CUS-000575,VTX,VTX-P2-B1-00945,2026-03-22 00:00:00,General Inquiry,HOA / Facilities Management,Low,Customer Portal,2026-03-22 00:27:02,2026-03-23 08:27:35,Resolved,96,True,0,Neutral,False,Customer Experience
CAS-00409,CUS-000619,VTX,VTX-P1-B2-00846,2026-02-28 00:00:00,General Inquiry,HOA / Facilities Management,Low,Customer Portal,2026-02-28 00:58:18,,Open,96,,0,Neutral,False,Customer Experience
CAS-00410,CUS-000589,VTX,VTX-P2-B1-00947,2025-07-05 00:00:00,Sales Experience,Response Time,High,WhatsApp,2025-07-05 00:54:36,,Open,24,,0,Positive,False,Sales
CAS-00411,CUS-000640,VTX,VTX-P2-B2-00977,2026-01-21 00:00:00,Sales Experience,Misrepresentation Concern,Medium,In-Person,2026-01-21 02:34:01,2026-01-22 05:28:14,Resolved,48,True,1,Negative,False,Sales
CAS-00412,CUS-000618,VTX,VTX-P1-B1-00804,2025-07-07 00:00:00,General Inquiry,Amenities,Low,In-Person,2025-07-07 00:14:05,2025-07-07 01:14:05,Resolved,96,True,0,Neutral,False,Customer Experience
CAS-00413,CUS-000613,VTX,VTX-P1-B1-00799,2025-03-24 00:00:00,Collections,Payment Plan Dispute,Medium,WhatsApp,2025-03-24 03:03:45,2025-03-24 07:10:19,Resolved,48,True,0,Neutral,False,Collections
CAS-00414,CUS-000540,VTX,VTX-P2-B2-00965,2026-03-26 00:00:00,Handover,Final Payment Query,Low,Phone,2026-03-26 00:59:32,,Open,96,,0,Positive,False,Customer Experience
CAS-00415,CUS-000633,VTX,VTX-P2-B4-01041,2024-09-02 00:00:00,Handover,Documentation,Medium,In-Person,2024-09-02 00:57:58,2024-09-02 10:02:51,Resolved,48,True,1,Positive,False,Customer Experience
CAS-00416,CUS-000566,VTX,VTX-P2-B3-00998,2025-08-31 00:00:00,Collections,Installment Amount Query,Low,Customer Portal,2025-08-31 02:41:06,2025-09-04 06:56:42,Resolved,96,True,1,Neutral,False,Collections
CAS-00417,CUS-000581,VTX,VTX-P1-B1-00805,2025-05-25 00:00:00,Snagging / Quality,Defect Report,Low,Email,2025-05-25 01:08:52,2025-05-28 23:09:50,Resolved,96,True,0,Neutral,False,Construction
CAS-00418,CUS-000576,VTX,VTX-P2-B1-00934,2026-04-28 00:00:00,Handover,Final Payment Query,Low,Phone,2026-04-28 01:09:59,2026-05-04 06:47:51,Resolved,96,False,0,Positive,False,Customer Experience
CAS-00419,CUS-000654,VTX,VTX-P2-B2-00982,2026-02-11 00:00:00,Snagging / Quality,MEP Issue,High,Phone,2026-02-11 01:49:44,2026-02-11 20:36:50,Resolved,24,True,0,Neutral,False,Construction
CAS-00420,CUS-000601,VTX,VTX-P2-B4-01034,2025-12-12 00:00:00,General Inquiry,Amenities,Medium,Phone,2025-12-12 01:23:33,2025-12-12 15:22:14,Resolved,48,True,0,Neutral,False,Customer Experience
CAS-00421,CUS-000537,VTX,VTX-P1-B4-00916,2025-06-14 00:00:00,General Inquiry,HOA / Facilities Management,Medium,WhatsApp,2025-06-14 00:35:09,2025-06-15 22:45:32,Resolved,48,True,0,Positive,False,Customer Experience
CAS-00422,CUS-000623,VTX,VTX-P2-B2-00972,2025-09-03 00:00:00,Collections,Late Fee Dispute,Critical,Email,2025-09-03 02:00:23,2025-09-03 05:21:42,Resolved,4,True,0,Neutral,True,Collections
CAS-00423,CUS-000629,VTX,VTX-P1-B4-00924,2024-11-14 00:00:00,General Inquiry,Amenities,Low,In-Person,2024-11-14 00:05:00,2024-11-18 03:15:59,Resolved,96,True,0,Negative,False,Customer Experience
CAS-00424,CUS-000598,VTX,VTX-P1-B1-00807,2025-08-23 00:00:00,Construction Update,Progress Inquiry,Medium,Phone,2025-08-23 02:44:22,2025-08-25 09:29:22,Resolved,48,True,0,Neutral,False,Construction
CAS-00425,CUS-000639,VTX,VTX-P1-B2-00851,2025-12-15 00:00:00,Snagging / Quality,Defect Report,Low,Customer Portal,2025-12-15 01:00:57,2025-12-16 16:21:41,Resolved,96,True,0,Positive,False,Construction
CAS-00426,CUS-000560,VTX,VTX-P2-B1-00955,2025-09-30 00:00:00,Snagging / Quality,Finishing Quality,High,Email,2025-09-30 01:08:01,,Open,24,,0,Neutral,True,Construction
CAS-00427,CUS-000663,VTX,VTX-P2-B2-00966,2026-02-25 00:00:00,Sales Experience,Response Time,Low,WhatsApp,2026-02-25 01:16:45,,Open,96,,0,Positive,False,Sales
CAS-00428,CUS-000513,VTX,VTX-P2-B4-01047,2026-06-01 00:00:00,Handover,Documentation,Medium,Email,2026-06-01 02:17:36,2026-06-01 18:18:50,Resolved,48,True,0,Neutral,False,Customer Experience
CAS-00429,CUS-000517,VTX,VTX-P1-B4-00905,2024-11-28 00:00:00,Construction Update,Progress Inquiry,Low,Phone,2024-11-28 02:36:35,2024-12-03 19:56:48,Resolved,96,True,0,Neutral,False,Construction
CAS-00430,CUS-000536,VTX,VTX-P1-B3-00871,2026-01-12 00:00:00,General Inquiry,HOA / Facilities Management,Low,WhatsApp,2026-01-12 02:38:30,2026-01-17 17:06:57,Resolved,96,True,1,Neutral,False,Customer Experience
CAS-00431,CUS-000627,VTX,VTX-P1-B1-00803,2024-12-30 00:00:00,Handover,Documentation,High,In-Person,2024-12-30 01:06:15,2024-12-30 23:51:58,Resolved,24,True,0,Negative,False,Customer Experience
CAS-00432,CUS-000518,VTX,VTX-P1-B4-00907,2024-08-26 00:00:00,Snagging / Quality,MEP Issue,Medium,Customer Portal,2024-08-26 01:41:45,2024-08-26 19:15:34,Resolved,48,True,0,Neutral,False,Construction
CAS-00433,CUS-000592,VTX,VTX-P2-B2-00958,2024-09-26 00:00:00,Snagging / Quality,MEP Issue,Medium,Customer Portal,2024-09-26 00:43:10,2024-09-28 23:54:56,Resolved,48,True,1,Neutral,False,Construction
CAS-00434,CUS-000617,VTX,VTX-P2-B1-00929,2026-05-21 00:00:00,Construction Update,Delay Concern,Low,In-Person,2026-05-21 01:45:38,2026-05-26 02:36:19,Resolved,96,True,0,Negative,False,Construction
CAS-00435,CUS-000583,VTX,VTX-P1-B3-00872,2025-11-23 00:00:00,Sales Experience,Response Time,Medium,In-Person,2025-11-23 02:19:12,,Open,48,,0,Neutral,False,Sales
CAS-00436,CUS-000670,VTX,VTX-P1-B1-00815,2024-07-06 00:00:00,General Inquiry,Amenities,Low,WhatsApp,2024-07-06 00:56:56,2024-07-14 01:08:00,Resolved,96,False,0,Neutral,False,Customer Experience
CAS-00437,CUS-000637,VTX,VTX-P2-B4-01042,2025-12-05 00:00:00,Collections,Late Fee Dispute,High,WhatsApp,2025-12-05 02:11:03,2025-12-05 19:22:10,Resolved,24,True,0,Neutral,False,Collections
CAS-00438,CUS-000645,VTX,VTX-P2-B2-00962,2024-12-12 00:00:00,Sales Experience,Response Time,Medium,In-Person,2024-12-12 01:26:42,2024-12-13 01:43:17,Resolved,48,True,0,Positive,False,Sales
CAS-00439,CUS-000584,VTX,VTX-P1-B4-00903,2026-06-20 00:00:00,General Inquiry,Amenities,High,Phone,2026-06-20 01:26:51,2026-06-20 21:58:25,Resolved,24,True,0,Neutral,True,Customer Experience
CAS-00440,CUS-000625,VTX,VTX-P2-B4-01044,2024-11-14 00:00:00,Snagging / Quality,MEP Issue,High,WhatsApp,2024-11-14 00:46:50,2024-11-15 01:09:04,Resolved,24,True,1,Neutral,True,Construction
CAS-00441,CUS-000653,VTX,VTX-P1-B1-00810,2025-02-20 00:00:00,General Inquiry,Amenities,Low,Customer Portal,2025-02-20 01:43:11,2025-02-21 06:53:51,Resolved,96,True,0,Neutral,False,Customer Experience
CAS-00442,CUS-000614,VTX,VTX-P2-B3-00997,2024-08-20 00:00:00,General Inquiry,HOA / Facilities Management,Low,Customer Portal,2024-08-20 01:45:35,2024-08-24 20:23:39,Resolved,96,True,0,Neutral,False,Customer Experience
CAS-00443,CUS-000514,VTX,VTX-P2-B1-00941,2026-05-14 00:00:00,Snagging / Quality,Defect Report,Medium,Customer Portal,2026-05-14 03:00:37,2026-05-16 01:29:03,Resolved,48,True,0,Neutral,False,Construction
CAS-00444,CUS-000635,VTX,VTX-P2-B4-01027,2025-04-10 00:00:00,General Inquiry,Resale Process,High,Customer Portal,2025-04-10 02:38:57,2025-04-11 03:41:32,Resolved,24,True,0,Neutral,False,Customer Experience
CAS-00445,CUS-000542,VTX,VTX-P1-B1-00820,2025-06-25 00:00:00,Collections,Installment Amount Query,Medium,Email,2025-06-25 01:52:19,2025-06-27 19:44:52,Resolved,48,True,0,Neutral,False,Collections
CAS-00446,CUS-000577,VTX,VTX-P1-B4-00896,2024-09-19 00:00:00,Collections,Payment Plan Dispute,Low,Customer Portal,2024-09-19 01:33:21,2024-09-23 06:02:55,Resolved,96,True,1,Negative,False,Collections
CAS-00447,CUS-000616,VTX,VTX-P1-B3-00881,2025-09-27 00:00:00,Snagging / Quality,Defect Report,Medium,WhatsApp,2025-09-27 00:53:47,2025-09-29 13:39:06,Resolved,48,True,0,Negative,False,Construction
CAS-00448,CUS-000638,VTX,VTX-P1-B4-00900,2024-08-13 00:00:00,General Inquiry,Amenities,Critical,Phone,2024-08-13 01:24:09,2024-08-13 05:24:23,Resolved,4,True,0,Negative,True,Customer Experience
CAS-00449,CUS-000647,VTX,VTX-P2-B2-00971,2026-05-31 00:00:00,Snagging / Quality,Defect Report,Medium,WhatsApp,2026-05-31 00:41:18,2026-06-01 06:05:22,Resolved,48,True,0,Neutral,False,Construction
CAS-00450,CUS-000607,VTX,VTX-P2-B4-01049,2026-05-28 00:00:00,Handover,Handover Date Concern,Medium,Phone,2026-05-28 01:02:50,2026-05-29 12:22:38,Resolved,48,True,0,Neutral,False,Customer Experience
CAS-00451,CUS-000586,VTX,VTX-P2-B1-00942,2024-10-14 00:00:00,Snagging / Quality,Finishing Quality,Low,Customer Portal,2024-10-14 02:49:37,2024-10-16 16:47:51,Resolved,96,True,0,Neutral,False,Construction
CAS-00452,CUS-000677,VTX,VTX-P2-B1-00928,2024-09-05 00:00:00,Sales Experience,Communication Quality,Medium,In-Person,2024-09-05 02:10:32,2024-09-06 07:54:01,Resolved,48,True,0,Positive,False,Sales
CAS-00453,CUS-000579,VTX,VTX-P1-B3-00890,2025-09-07 00:00:00,Construction Update,Site Visit Request,High,WhatsApp,2025-09-07 00:30:37,2025-09-07 15:32:44,Resolved,24,True,0,Negative,False,Construction
CAS-00454,CUS-000678,VTX,VTX-P1-B1-00798,2024-07-13 00:00:00,Snagging / Quality,Finishing Quality,High,WhatsApp,2024-07-13 01:54:44,,Open,24,,0,Neutral,False,Construction
CAS-00455,CUS-000572,VTX,VTX-P1-B4-00909,2026-06-09 00:00:00,General Inquiry,Amenities,Medium,WhatsApp,2026-06-09 01:02:35,2026-06-10 15:32:29,Resolved,48,True,0,Positive,False,Customer Experience
CAS-00456,CUS-000661,VTX,VTX-P1-B2-00829,2025-01-17 00:00:00,Snagging / Quality,Defect Report,Low,Phone,2025-01-17 01:52:26,2025-01-22 16:34:54,Resolved,96,True,0,Neutral,False,Construction
CAS-00457,CUS-000644,VTX,VTX-P2-B1-00948,2025-05-16 00:00:00,General Inquiry,Resale Process,High,Customer Portal,2025-05-16 01:18:18,2025-05-16 14:18:56,Resolved,24,True,0,Negative,False,Customer Experience
CAS-00458,CUS-000516,VTX,VTX-P2-B2-00968,2026-01-01 00:00:00,Construction Update,Delay Concern,Critical,Email,2026-01-01 00:23:48,2026-01-01 05:35:49,Resolved,4,True,0,Positive,False,Construction
CAS-00459,CUS-000511,VTX,VTX-P2-B3-00992,2025-07-21 00:00:00,General Inquiry,Resale Process,High,Phone,2025-07-21 01:02:28,2025-07-21 02:02:28,Resolved,24,True,0,Neutral,False,Customer Experience
CAS-00460,CUS-000642,VTX,VTX-P1-B2-00841,2025-01-10 00:00:00,General Inquiry,HOA / Facilities Management,Medium,In-Person,2025-01-10 02:03:21,2025-01-11 20:06:04,Resolved,48,True,0,Negative,False,Customer Experience
CAS-00461,CUS-000500,VTX,VTX-P1-B4-00921,2025-05-04 00:00:00,Construction Update,Progress Inquiry,High,In-Person,2025-05-04 02:35:29,,Open,24,,0,Neutral,False,Construction
CAS-00462,CUS-000632,VTX,VTX-P2-B3-01005,2024-07-18 00:00:00,Snagging / Quality,Defect Report,Medium,WhatsApp,2024-07-18 00:40:08,2024-07-19 16:37:29,Resolved,48,True,0,Neutral,False,Construction
CAS-00463,CUS-000667,VTX,VTX-P2-B1-00940,2024-07-18 00:00:00,Sales Experience,Response Time,High,WhatsApp,2024-07-18 00:59:05,2024-07-18 18:11:58,Resolved,24,True,0,Positive,False,Sales
CAS-00464,CUS-000608,VTX,VTX-P2-B1-00935,2025-07-29 00:00:00,Handover,Documentation,Medium,WhatsApp,2025-07-29 00:23:46,2025-07-29 09:10:49,Resolved,48,True,0,Positive,False,Customer Experience
CAS-00465,CUS-000498,VTX,VTX-P1-B2-00856,2025-02-02 00:00:00,Construction Update,Site Visit Request,Low,In-Person,2025-02-02 01:15:02,2025-02-02 02:15:02,Resolved,96,True,0,Neutral,False,Construction
CAS-00466,CUS-000622,VTX,VTX-P1-B2-00859,2025-06-05 00:00:00,Snagging / Quality,MEP Issue,Low,Email,2025-06-05 01:19:09,,Open,96,,0,Negative,False,Construction
CAS-00467,CUS-000666,VTX,VTX-P2-B4-01039,2025-08-11 00:00:00,Handover,Handover Date Concern,Low,Email,2025-08-11 01:44:31,2025-08-15 13:12:05,Resolved,96,True,0,Positive,False,Customer Experience
CAS-00468,CUS-000615,VTX,VTX-P1-B1-00819,2025-11-23 00:00:00,Snagging / Quality,Finishing Quality,Low,Customer Portal,2025-11-23 01:23:26,2025-11-26 07:08:16,Resolved,96,True,0,Neutral,False,Construction
CAS-00469,CUS-000648,VTX,VTX-P2-B4-01037,2026-01-25 00:00:00,Construction Update,Delay Concern,High,Phone,2026-01-25 01:22:06,2026-01-26 11:54:34,Resolved,24,True,0,Negative,False,Construction
CAS-00470,CUS-000599,VTX,VTX-P2-B3-01007,2024-10-05 00:00:00,Handover,Final Payment Query,Low,Phone,2024-10-05 01:24:02,2024-10-10 02:28:47,Resolved,96,True,0,Negative,False,Customer Experience
CAS-00471,CUS-000553,VTX,VTX-P2-B2-00974,2025-05-02 00:00:00,Sales Experience,Response Time,Critical,Customer Portal,2025-05-02 02:03:46,,Open,4,,0,Negative,False,Sales
CAS-00472,CUS-000551,VTX,VTX-P1-B4-00915,2024-07-03 00:00:00,General Inquiry,HOA / Facilities Management,Medium,Email,2024-07-03 02:53:34,2024-07-04 16:31:35,Resolved,48,True,0,Neutral,False,Customer Experience
CAS-00473,CUS-000548,VTX,VTX-P2-B3-01003,2024-09-15 00:00:00,Collections,Installment Amount Query,Low,Phone,2024-09-15 01:26:37,2024-09-17 15:16:22,Resolved,96,True,0,Positive,False,Collections
CAS-00474,CUS-000870,HVW,HVW-P1-B3-01154,2026-06-05 00:00:00,Collections,Installment Amount Query,High,Phone,2026-06-05 00:50:41,2026-06-06 07:14:39,Resolved,24,True,0,Positive,False,Collections
CAS-00475,CUS-000957,HVW,HVW-P2-B1-01275,2025-05-20 00:00:00,Sales Experience,Communication Quality,Low,Phone,2025-05-20 01:24:04,2025-05-27 03:58:48,Resolved,96,False,0,Neutral,False,Sales
CAS-00476,CUS-000938,HVW,HVW-P3-B3-01571,2024-10-19 00:00:00,General Inquiry,Amenities,Medium,In-Person,2024-10-19 03:08:34,2024-10-20 03:30:50,Resolved,48,True,0,Neutral,False,Customer Experience
CAS-00477,CUS-000912,HVW,HVW-P1-B3-01172,2024-11-17 00:00:00,Collections,Late Fee Dispute,High,WhatsApp,2024-11-17 02:50:20,2024-11-18 07:00:29,Resolved,24,True,0,Neutral,True,Collections
CAS-00478,CUS-000847,HVW,HVW-P1-B3-01192,2025-04-19 00:00:00,Collections,Late Fee Dispute,Low,WhatsApp,2025-04-19 02:50:38,2025-04-19 19:35:02,Resolved,96,True,0,Positive,False,Collections
CAS-00479,CUS-001017,HVW,HVW-P1-B3-01155,2025-12-02 00:00:00,Collections,Payment Plan Dispute,Medium,Customer Portal,2025-12-02 00:28:33,2025-12-03 19:56:16,Resolved,48,True,0,Neutral,False,Collections
CAS-00480,CUS-001002,HVW,HVW-P1-B4-01203,2026-01-07 00:00:00,Snagging / Quality,Defect Report,Medium,WhatsApp,2026-01-07 01:02:17,2026-01-07 22:51:42,Resolved,48,True,0,Positive,False,Construction
CAS-00481,CUS-000779,HVW,HVW-P3-B4-01606,2024-07-03 00:00:00,Construction Update,Site Visit Request,Medium,In-Person,2024-07-03 01:43:25,2024-07-05 11:14:45,Resolved,48,True,0,Neutral,False,Construction
CAS-00482,CUS-000796,HVW,HVW-P3-B1-01483,2025-08-20 00:00:00,Collections,Late Fee Dispute,Medium,WhatsApp,2025-08-20 01:16:36,,Open,48,,0,Negative,False,Collections
CAS-00483,CUS-000760,HVW,HVW-P3-B4-01649,2025-11-06 00:00:00,General Inquiry,HOA / Facilities Management,High,In-Person,2025-11-06 01:51:55,,Open,24,,0,Positive,True,Customer Experience
CAS-00484,CUS-000952,HVW,HVW-P2-B1-01262,2024-11-16 00:00:00,Construction Update,Delay Concern,Medium,WhatsApp,2024-11-16 00:20:23,,Open,48,,0,Positive,False,Construction
CAS-00485,CUS-001019,HVW,HVW-P3-B1-01456,2025-09-07 00:00:00,Construction Update,Site Visit Request,Medium,Phone,2025-09-07 02:06:49,2025-09-08 05:24:51,Resolved,48,True,0,Negative,False,Construction
CAS-00486,CUS-000836,HVW,HVW-P1-B2-01143,2026-05-05 00:00:00,Collections,Late Fee Dispute,Medium,Email,2026-05-05 00:35:24,2026-05-06 06:22:26,Resolved,48,True,0,Negative,False,Collections
CAS-00487,CUS-000922,HVW,HVW-P1-B4-01210,2024-11-19 00:00:00,General Inquiry,Resale Process,Critical,Phone,2024-11-19 02:13:18,2024-11-19 04:37:45,Resolved,4,True,0,Negative,True,Customer Experience
CAS-00488,CUS-000735,HVW,HVW-P1-B3-01202,2025-01-04 00:00:00,Collections,Payment Plan Dispute,Medium,Phone,2025-01-04 02:13:38,2025-01-04 10:07:02,Resolved,48,True,0,Negative,False,Collections
CAS-00489,CUS-001048,HVW,HVW-P3-B3-01587,2024-07-29 00:00:00,Snagging / Quality,MEP Issue,Medium,In-Person,2024-07-29 00:05:00,2024-07-30 16:16:02,Resolved,48,True,0,Neutral,False,Construction
CAS-00490,CUS-001027,HVW,HVW-P3-B2-01504,2024-12-20 00:00:00,Snagging / Quality,Finishing Quality,High,Customer Portal,2024-12-20 00:31:32,2024-12-21 01:00:00,Resolved,24,True,0,Positive,False,Construction
CAS-00491,CUS-000779,HVW,HVW-P3-B4-01606,2026-04-18 00:00:00,Construction Update,Delay Concern,Critical,In-Person,2026-04-18 01:45:50,2026-04-18 02:45:50,Resolved,4,True,0,Positive,False,Construction
CAS-00492,CUS-001014,HVW,HVW-P2-B1-01274,2025-06-23 00:00:00,Snagging / Quality,MEP Issue,Low,Email,2025-06-23 01:43:08,2025-06-27 04:11:18,Resolved,96,True,0,Neutral,False,Construction
CAS-00493,CUS-001069,HVW,HVW-P1-B1-01059,2024-11-09 00:00:00,Snagging / Quality,Defect Report,Low,Customer Portal,2024-11-09 00:19:43,2024-11-09 01:19:43,Resolved,96,True,0,Positive,False,Construction
CAS-00494,CUS-000724,HVW,HVW-P1-B4-01239,2025-09-20 00:00:00,Construction Update,Delay Concern,Low,Phone,2025-09-20 01:16:22,2025-09-22 15:32:11,Resolved,96,True,0,Neutral,False,Construction
CAS-00495,CUS-000910,HVW,HVW-P1-B1-01101,2024-07-21 00:00:00,Snagging / Quality,MEP Issue,Low,In-Person,2024-07-21 00:34:41,,Open,96,,0,Neutral,False,Construction
CAS-00496,CUS-001048,HVW,HVW-P3-B3-01587,2024-07-28 00:00:00,Collections,Late Fee Dispute,High,Email,2024-07-28 02:35:06,2024-07-28 03:35:06,Resolved,24,True,0,Negative,True,Collections
CAS-00497,CUS-000989,HVW,HVW-P1-B2-01104,2024-08-04 00:00:00,Sales Experience,Communication Quality,Critical,Customer Portal,2024-08-04 00:05:00,2024-08-04 02:23:25,Resolved,4,True,0,Negative,False,Sales
CAS-00498,CUS-001002,HVW,HVW-P1-B4-01203,2025-10-05 00:00:00,General Inquiry,HOA / Facilities Management,Medium,Customer Portal,2025-10-05 01:28:17,2025-10-05 10:21:06,Resolved,48,True,0,Neutral,False,Customer Experience
CAS-00499,CUS-000786,HVW,HVW-P1-B2-01138,2025-01-23 00:00:00,Collections,Late Fee Dispute,Medium,In-Person,2025-01-23 01:34:58,2025-01-25 03:37:29,Resolved,48,True,0,Negative,False,Collections
CAS-00500,CUS-001031,HVW,HVW-P3-B4-01632,2026-03-05 00:00:00,Construction Update,Progress Inquiry,Medium,In-Person,2026-03-05 00:57:58,2026-03-08 00:01:43,Resolved,48,True,0,Positive,False,Construction
CAS-00501,CUS-000998,HVW,HVW-P2-B4-01427,2026-01-24 00:00:00,Handover,Documentation,Medium,Customer Portal,2026-01-24 00:38:28,2026-01-25 09:44:22,Resolved,48,True,0,Neutral,False,Customer Experience
CAS-00502,CUS-001003,HVW,HVW-P2-B3-01372,2025-07-27 00:00:00,Handover,Documentation,Low,In-Person,2025-07-27 01:25:56,2025-07-28 22:33:32,Resolved,96,True,0,Neutral,False,Customer Experience
CAS-00503,CUS-000688,HVW,HVW-P2-B2-01345,2026-01-19 00:00:00,Collections,Late Fee Dispute,Low,WhatsApp,2026-01-19 00:41:26,2026-01-20 01:45:19,Resolved,96,True,0,Neutral,False,Collections
CAS-00504,CUS-000924,HVW,HVW-P2-B3-01359,2025-03-28 00:00:00,Collections,Late Fee Dispute,Low,WhatsApp,2025-03-28 01:03:20,2025-03-28 20:25:43,Resolved,96,True,0,Negative,False,Collections
CAS-00505,CUS-000786,HVW,HVW-P1-B2-01138,2024-08-02 00:00:00,General Inquiry,Resale Process,High,WhatsApp,2024-08-02 01:12:08,2024-08-02 02:12:08,Resolved,24,True,0,Positive,False,Customer Experience
