unit_id,project_id,phase,building,floor,unit_type,bedrooms,built_up_area_sqm,garden_area_sqm,terrace_area_sqm,view_type,list_price,price_per_sqm,release_date,unit_status,reservation_date,contract_date,cancellation_date,buyer_id,broker_id,sales_agent_id,discount_pct,net_contract_value,payment_plan_years,down_payment_pct,expected_handover_date,forecast_handover_date,construction_completion_pct,days_on_market,availability_bucket
AUR-P3-B3-00364,AUR,Phase 3,Building C,0,Apartment,4,104.9,36.6,0.0,Garden View,4675917.5,44575.0,2025-11-08,reserved,2026-06-09,,,CUS-000011,,AGT-010,2.3,4568371.4,5,23.0,2027-03-31,2027-03-31,54.0,213,181-365 days
AUR-P3-B3-00365,AUR,Phase 3,Building C,6,Apartment,4,159.0,0.0,0.0,Skyline View,10676532.0,67148.0,2025-11-30,contracted,2026-06-30,2026-06-30,,CUS-000034,BRK-13,AGT-002,4.1,10238794.19,4,23.2,2027-03-31,2027-03-31,54.0,212,181-365 days
AUR-P3-B3-00366,AUR,Phase 3,Building C,2,Apartment,2,180.2,0.0,19.3,Street View,9425901.6,52308.0,2026-03-09,available,,,,,,,,,,,,,54.0,113,91-180 days
AUR-P3-B3-00367,AUR,Phase 3,Building C,4,Apartment,3,129.6,33.2,23.7,Courtyard View,7599484.8,58638.0,2026-02-15,available,,,,,,,,,,,,,54.0,135,91-180 days
AUR-P3-B3-00368,AUR,Phase 3,Building C,13,Apartment,2,150.8,0.0,0.0,Street View,7889252.8,52316.0,2025-08-29,contracted,2026-06-25,2026-06-30,,CUS-000215,,AGT-001,4.6,7526347.17,6,22.1,2027-03-31,2027-03-31,54.0,300,181-365 days
AUR-P3-B3-00369,AUR,Phase 3,Building C,1,Apartment,3,172.1,13.5,0.0,Courtyard View,11578199.6,67276.0,2025-10-07,contracted,2026-06-19,2026-06-30,,CUS-000008,BRK-10,AGT-010,4.3,11080337.02,3,20.8,2027-03-31,2027-03-31,54.0,255,181-365 days
AUR-P3-B3-00370,AUR,Phase 3,Building C,2,Apartment,4,170.2,0.0,24.9,Street View,10288930.4,60452.0,2025-12-23,available,,,,,,,,,,,,,54.0,189,181-365 days
AUR-P3-B3-00371,AUR,Phase 3,Building C,8,Apartment,4,193.1,0.0,0.0,Courtyard View,13027877.7,67467.0,2026-02-26,available,,,,,,,,,,,,,54.0,124,91-180 days
AUR-P3-B3-00372,AUR,Phase 3,Building C,6,Apartment,2,208.3,36.4,12.5,Garden View,10916169.8,52406.0,2025-12-27,contracted,2026-06-30,2026-06-30,,CUS-000043,,AGT-006,4.1,10468606.84,6,18.3,2027-03-31,2027-03-31,54.0,185,181-365 days
AUR-P3-B3-00373,AUR,Phase 3,Building C,3,Apartment,4,220.0,22.8,0.0,Garden View,12441220.0,56551.0,2026-06-04,cancelled,2025-01-19,2025-02-12,2025-04-02,CUS-000070,,AGT-007,4.9,11831600.22,6,16.8,2027-03-31,2027-03-31,54.0,0,0-30 days
AUR-P3-B3-00374,AUR,Phase 3,Building C,9,Apartment,2,123.9,37.4,13.9,Skyline View,7005182.1,56539.0,2026-01-20,available,,,,,,,,,,,,,54.0,161,91-180 days
AUR-P3-B3-00375,AUR,Phase 3,Building C,4,Apartment,4,139.6,0.0,15.6,Skyline View,6569296.8,47058.0,2025-11-15,available,,,,,,,,,,,,,54.0,227,181-365 days
AUR-P3-B3-00376,AUR,Phase 3,Building C,0,Duplex,3,220.2,0.0,28.1,Skyline View,10926103.8,49619.0,2025-09-08,available,,,,,,,,,,,,,54.0,295,181-365 days
AUR-P3-B3-00377,AUR,Phase 3,Building C,6,Apartment,3,168.3,0.0,0.0,Garden View,9459469.8,56206.0,2025-11-19,contracted,2025-01-06,2025-01-24,,CUS-000145,,AGT-004,2.0,9270280.4,3,21.9,2027-03-31,2027-03-31,54.0,0,0-30 days
AUR-P3-B3-00378,AUR,Phase 3,Building C,5,Apartment,3,239.3,0.0,16.0,Garden View,14826310.1,61957.0,2026-05-28,available,,,,,,,,,,,,,54.0,33,31-90 days
AUR-P3-B3-00379,AUR,Phase 3,Building C,10,Duplex,3,158.1,0.0,11.1,Garden View,8354004.0,52840.0,2026-01-03,available,,,,,,,,,,,,,54.0,178,91-180 days
AUR-P3-B3-00380,AUR,Phase 3,Building C,6,Apartment,2,214.6,30.0,0.0,Courtyard View,13630104.4,63514.0,2026-04-20,available,,,,,,,,,,,,,54.0,71,31-90 days
AUR-P3-B3-00381,AUR,Phase 3,Building C,8,Duplex,3,179.4,0.0,15.9,Garden View,8648156.4,48206.0,2025-12-17,contracted,2026-06-18,2026-06-30,,CUS-000025,,AGT-009,5.5,8172507.8,4,24.9,2027-03-31,2027-03-31,54.0,183,181-365 days
AUR-P3-B3-00382,AUR,Phase 3,Building C,11,Apartment,4,175.1,48.9,28.5,Street View,10321619.7,58947.0,2025-12-19,contracted,2025-06-10,2025-06-11,,CUS-000164,,AGT-004,3.5,9960363.01,4,20.4,2027-03-31,2027-03-31,54.0,0,0-30 days
AUR-P3-B3-00383,AUR,Phase 3,Building C,12,Apartment,4,96.0,31.2,16.8,Garden View,5371392.0,55952.0,2026-01-12,reserved,2026-01-03,,,CUS-000146,,AGT-001,5.3,5086708.22,3,17.3,2027-03-31,2027-03-31,54.0,0,0-30 days
AUR-P3-B3-00384,AUR,Phase 3,Building C,0,Villa,4,303.7,316.4,41.3,Pool View,18179785.7,59861.0,2026-03-23,contracted,2025-06-10,2025-06-23,,CUS-000051,,AGT-010,5.6,17161717.7,4,15.5,2027-03-31,2027-03-31,54.0,0,0-30 days
AUR-P3-B3-00385,AUR,Phase 3,Building C,0,Villa,6,308.4,398.8,39.1,Pool View,14564190.0,47225.0,2026-06-08,contracted,2024-09-22,2024-10-18,,CUS-000135,BRK-01,AGT-006,4.9,13850544.69,3,24.9,2027-03-31,2027-03-31,54.0,0,0-30 days
AUR-P3-B4-00386,AUR,Phase 3,Building D,13,Apartment,2,171.0,42.9,25.9,Courtyard View,7388568.0,43208.0,2025-10-20,available,,,,,,,,,,,,,54.0,253,181-365 days
AUR-P3-B4-00387,AUR,Phase 3,Building D,0,Villa,5,394.5,118.9,41.2,Street View,17483845.5,44319.0,2025-08-31,available,,,,,,,,,,,,,54.0,303,181-365 days
AUR-P3-B4-00388,AUR,Phase 3,Building D,9,Apartment,4,191.9,0.0,12.7,Garden View,12626252.4,65796.0,2025-09-10,contracted,2025-04-03,2025-05-01,,CUS-000166,,AGT-005,5.6,11919182.27,3,16.8,2027-03-31,2027-03-31,54.0,0,0-30 days
AUR-P3-B4-00389,AUR,Phase 3,Building D,3,Apartment,2,179.7,0.0,20.5,Skyline View,10930432.2,60826.0,2026-03-31,contracted,2025-11-11,2025-11-30,,CUS-000147,,AGT-009,4.8,10405771.45,5,19.4,2027-03-31,2027-03-31,54.0,0,0-30 days
AUR-P3-B4-00390,AUR,Phase 3,Building D,7,Apartment,3,96.5,0.0,0.0,Skyline View,5160144.5,53473.0,2026-06-16,contracted,2026-05-13,2026-05-24,,CUS-000184,,AGT-003,3.1,5000180.02,5,23.4,2027-03-31,2027-03-31,54.0,0,0-30 days
AUR-P3-B4-00391,AUR,Phase 3,Building D,6,Duplex,3,199.2,0.0,0.0,Courtyard View,9592476.0,48155.0,2026-06-05,reserved,2025-09-02,,,CUS-000165,,AGT-010,4.8,9132037.15,6,21.4,2027-03-31,2027-03-31,54.0,0,0-30 days
AUR-P3-B4-00392,AUR,Phase 3,Building D,11,Duplex,4,233.2,0.0,9.6,Pool View,13412031.6,57513.0,2025-11-10,contracted,2024-09-04,2024-10-09,,CUS-000085,,AGT-001,4.5,12808490.18,6,21.9,2027-03-31,2027-03-31,54.0,0,0-30 days
AUR-P3-B4-00393,AUR,Phase 3,Building D,1,Apartment,3,236.1,0.0,0.0,Garden View,10976761.2,46492.0,2025-11-29,contracted,2025-08-05,2025-08-14,,CUS-000222,,AGT-002,2.1,10746249.21,5,21.4,2027-03-31,2027-03-31,54.0,0,0-30 days
AUR-P3-B4-00394,AUR,Phase 3,Building D,3,Apartment,4,233.2,0.0,19.3,Street View,12482030.0,53525.0,2026-01-19,contracted,2026-06-24,2026-06-25,,CUS-000012,,AGT-007,5.2,11832964.44,4,19.2,2027-03-31,2027-03-31,54.0,156,91-180 days
AUR-P3-B4-00395,AUR,Phase 3,Building D,1,Duplex,4,135.1,26.1,17.8,Skyline View,7410640.3,54853.0,2026-04-24,reserved,2024-09-24,,,CUS-000071,,AGT-003,4.6,7069750.85,3,21.4,2027-03-31,2027-03-31,54.0,0,0-30 days
AUR-P3-B4-00396,AUR,Phase 3,Building D,5,Apartment,2,208.2,50.2,0.0,Skyline View,8970297.0,43085.0,2025-12-24,available,,,,,,,,,,,,,54.0,188,181-365 days
AUR-P3-B4-00397,AUR,Phase 3,Building D,14,Apartment,4,192.6,0.0,0.0,Pool View,10823542.2,56197.0,2026-05-13,available,,,,,,,,,,,,,54.0,48,31-90 days
AUR-P3-B4-00398,AUR,Phase 3,Building D,4,Apartment,3,134.5,0.0,0.0,Street View,7772217.0,57786.0,2025-11-23,cancelled,2025-10-20,,2025-12-12,CUS-000058,,AGT-005,4.4,7430239.45,6,22.1,2027-03-31,2027-03-31,54.0,0,0-30 days
AUR-P3-B4-00399,AUR,Phase 3,Building D,6,Apartment,4,128.0,0.0,10.5,Garden View,7748096.0,60532.0,2026-03-27,reserved,2025-02-27,,,CUS-000203,,AGT-009,5.4,7329698.82,4,20.1,2027-03-31,2027-03-31,54.0,0,0-30 days
AUR-P3-B4-00400,AUR,Phase 3,Building D,8,Apartment,4,227.0,0.0,18.5,Skyline View,13253168.0,58384.0,2025-12-02,cancelled,2026-05-17,2026-06-05,2026-06-30,CUS-000232,,AGT-006,4.2,12696534.94,6,19.1,2027-03-31,2027-03-31,54.0,166,91-180 days
AUR-P3-B4-00401,AUR,Phase 3,Building D,9,Duplex,3,118.9,0.0,27.9,Garden View,6721654.8,56532.0,2026-01-05,reserved,2024-11-15,,,CUS-000230,,AGT-003,4.4,6425901.99,4,20.5,2027-03-31,2027-03-31,54.0,0,0-30 days
AUR-P3-B4-00402,AUR,Phase 3,Building D,12,Apartment,4,200.3,45.4,0.0,Skyline View,12725459.6,63532.0,2026-01-23,available,,,,,,,,,,,,,54.0,158,91-180 days
AUR-P3-B4-00403,AUR,Phase 3,Building D,3,Apartment,2,227.0,1.2,28.5,Skyline View,9569639.0,42157.0,2025-09-14,cancelled,2024-11-25,2024-12-27,2025-02-16,CUS-000237,,AGT-010,4.9,9100726.69,3,20.0,2027-03-31,2027-03-31,54.0,0,0-30 days
AUR-P3-B4-00404,AUR,Phase 3,Building D,0,Villa,4,372.0,301.3,48.2,Skyline View,19821648.0,53284.0,2025-10-10,contracted,2024-11-30,2024-12-21,,CUS-000062,BRK-10,AGT-004,5.3,18771100.66,4,21.8,2027-03-31,2027-03-31,54.0,0,0-30 days
AUR-P3-B4-00405,AUR,Phase 3,Building D,8,Apartment,3,139.5,35.6,14.1,Pool View,9046435.5,64849.0,2026-06-07,available,,,,,,,,,,,,,54.0,23,0-30 days
AUR-P3-B4-00406,AUR,Phase 3,Building D,9,Apartment,2,173.1,20.9,0.0,Courtyard View,8529156.3,49273.0,2026-02-15,available,,,,,,,,,,,,,54.0,135,91-180 days
AUR-P3-B4-00407,AUR,Phase 3,Building D,7,Duplex,4,227.8,13.5,0.0,Garden View,12580710.6,55227.0,2025-12-08,available,,,,,,,,,,,,,54.0,204,181-365 days
AUR-P3-B4-00408,AUR,Phase 3,Building D,10,Apartment,3,182.5,2.2,8.4,Skyline View,8063945.0,44186.0,2026-06-04,contracted,2025-09-06,2025-09-23,,CUS-000096,,AGT-003,5.8,7596236.19,5,20.9,2027-03-31,2027-03-31,54.0,0,0-30 days
AUR-P3-B4-00409,AUR,Phase 3,Building D,1,Apartment,3,222.1,0.0,0.0,Skyline View,12846264.0,57840.0,2026-03-31,contracted,2024-12-13,2025-01-11,,CUS-000128,,AGT-009,2.2,12563646.19,3,24.3,2027-03-31,2027-03-31,54.0,0,0-30 days
AUR-P3-B4-00410,AUR,Phase 3,Building D,10,Apartment,3,130.3,52.5,16.5,Pool View,7995598.9,61363.0,2026-06-16,reserved,2025-07-23,,,CUS-000024,,AGT-008,4.9,7603814.55,3,23.2,2027-03-31,2027-03-31,54.0,0,0-30 days
AUR-P3-B4-00411,AUR,Phase 3,Building D,13,Apartment,4,124.9,53.2,15.3,Pool View,8110006.8,64932.0,2025-08-30,available,,,,,,,,,,,,,54.0,304,181-365 days
AUR-P3-B4-00412,AUR,Phase 3,Building D,0,Villa,5,483.2,152.2,28.7,Courtyard View,29749174.4,61567.0,2026-05-05,available,,,,,,,,,,,,,54.0,56,31-90 days
AUR-P3-B4-00413,AUR,Phase 3,Building D,0,Apartment,4,124.9,8.3,19.1,Street View,7285666.8,58332.0,2025-09-14,contracted,2025-04-12,2025-04-14,,CUS-000173,,AGT-006,4.4,6965097.46,3,23.2,2027-03-31,2027-03-31,54.0,0,0-30 days
AUR-P3-B4-00414,AUR,Phase 3,Building D,1,Apartment,2,134.2,56.2,11.1,Pool View,7961683.4,59327.0,2026-06-16,available,,,,,,,,,,,,,54.0,14,0-30 days
AUR-P3-B4-00415,AUR,Phase 3,Building D,9,Apartment,4,149.8,0.0,25.7,Skyline View,9420472.6,62887.0,2026-01-24,available,,,,,,,,,,,,,54.0,157,91-180 days
AUR-P3-B4-00416,AUR,Phase 3,Building D,7,Duplex,5,194.4,14.5,28.1,Street View,12209486.4,62806.0,2026-05-29,contracted,2025-11-11,2025-11-14,,CUS-000061,BRK-13,AGT-002,4.2,11696687.97,4,23.7,2027-03-31,2027-03-31,54.0,0,0-30 days
AUR-P3-B4-00417,AUR,Phase 3,Building D,6,Duplex,5,158.2,0.0,22.4,Pool View,6820318.4,43112.0,2026-06-16,available,,,,,,,,,,,,,54.0,14,0-30 days
AUR-P3-B4-00418,AUR,Phase 3,Building D,5,Apartment,4,206.5,0.0,20.5,Skyline View,10928599.5,52923.0,2026-03-05,available,,,,,,,,,,,,,54.0,117,91-180 days
AUR-P3-B4-00419,AUR,Phase 3,Building D,12,Duplex,5,125.6,0.0,8.3,Pool View,5705756.8,45428.0,2025-12-16,contracted,2025-03-02,2025-04-06,,CUS-000177,,AGT-003,2.8,5545995.61,3,20.5,2027-03-31,2027-03-31,54.0,0,0-30 days
AUR-P3-B4-00420,AUR,Phase 3,Building D,13,Apartment,2,193.0,0.0,22.2,Courtyard View,11926821.0,61797.0,2026-03-21,available,,,,,,,,,,,,,54.0,101,91-180 days
CST-P1-B1-00421,CST,Phase 1,Building A,11,Chalet,3,221.1,10.8,20.9,Courtyard View,11526827.4,52134.0,2024-09-27,contracted,2025-06-21,2025-07-14,,CUS-000477,,AGT-013,5.0,10950486.03,3,16.5,2026-11-30,2026-11-30,47.0,267,181-365 days
CST-P1-B1-00422,CST,Phase 1,Building A,8,Cabin,2,217.4,0.0,8.3,Skyline View,10732168.4,49366.0,2024-11-16,contracted,2026-06-30,2026-06-30,,CUS-000259,,AGT-012,2.9,10420935.52,6,19.3,2026-11-30,2026-11-30,47.0,591,365+ days
CST-P1-B1-00423,CST,Phase 1,Building A,8,Chalet,2,120.9,0.0,27.6,Skyline View,4629261.0,38290.0,2025-06-07,available,,,,,,,,,,,,,47.0,388,365+ days
CST-P1-B1-00424,CST,Phase 1,Building A,12,Chalet,3,207.1,0.0,25.9,Sea View,11170766.9,53939.0,2024-08-24,contracted,2025-04-05,2025-04-06,,CUS-000372,,AGT-011,3.9,10735106.99,3,23.3,2026-11-30,2026-11-30,47.0,224,181-365 days
CST-P1-B1-00425,CST,Phase 1,Building A,4,Chalet,3,95.8,0.0,17.3,Courtyard View,4358516.8,45496.0,2024-12-02,contracted,2026-06-30,2026-06-30,,CUS-000359,,AGT-014,2.0,4271346.46,3,15.9,2026-11-30,2026-11-30,47.0,575,365+ days
CST-P1-B1-00426,CST,Phase 1,Building A,0,Villa,5,363.1,172.0,46.2,Street View,14074482.2,38762.0,2024-06-10,available,,,,,,,,,,,,,47.0,750,365+ days
CST-P1-B1-00427,CST,Phase 1,Building A,0,Cabin,2,206.9,0.0,13.5,Pool View,9716230.9,46961.0,2024-09-19,contracted,2026-05-08,2026-05-26,,CUS-000273,,AGT-014,4.4,9288716.74,4,17.5,2026-11-30,2026-11-30,47.0,596,365+ days
CST-P1-B1-00428,CST,Phase 1,Building A,0,Villa,5,353.6,338.5,44.3,Pool View,13142251.2,37167.0,2025-01-17,contracted,2026-05-25,2026-06-05,,CUS-000363,,AGT-011,4.0,12616561.15,6,18.8,2026-11-30,2026-11-30,47.0,493,365+ days
CST-P1-B1-00429,CST,Phase 1,Building A,7,Chalet,2,232.0,26.9,0.0,Street View,10260896.0,44228.0,2025-04-16,contracted,2026-06-30,2026-06-30,,CUS-000350,,AGT-013,4.8,9768372.99,4,21.9,2026-11-30,2026-11-30,47.0,440,365+ days
CST-P1-B1-00430,CST,Phase 1,Building A,1,Chalet,2,121.7,0.0,12.8,Skyline View,4407000.4,36212.0,2024-11-14,contracted,2026-02-20,2026-03-27,,CUS-000447,,AGT-011,9.9,3970707.36,6,21.1,2026-11-30,2026-11-30,47.0,463,365+ days
CST-P1-B1-00431,CST,Phase 1,Building A,8,Chalet,2,200.7,10.0,11.7,Garden View,10888376.4,54252.0,2024-07-16,available,,,,,,,,,,,,,47.0,714,365+ days
CST-P1-B1-00432,CST,Phase 1,Building A,4,Chalet,3,200.6,0.0,24.6,Pool View,11373017.0,56695.0,2025-01-08,available,,,,,,,,,,,,,47.0,538,365+ days
CST-P1-B1-00433,CST,Phase 1,Building A,2,Chalet,3,120.3,0.0,0.0,Garden View,4685324.1,38947.0,2024-07-22,contracted,2024-11-29,2024-12-16,,CUS-000264,,AGT-014,11.3,4155882.48,6,15.3,2026-11-30,2026-11-30,47.0,130,91-180 days
CST-P1-B1-00434,CST,Phase 1,Building A,8,Cabin,1,147.9,0.0,0.0,Sea View,8280773.1,55989.0,2025-01-20,contracted,2025-05-28,2025-07-07,,CUS-000412,,AGT-011,4.2,7932980.63,3,18.7,2026-11-30,2026-11-30,47.0,128,91-180 days
CST-P1-B1-00435,CST,Phase 1,Building A,0,Villa,5,288.5,264.0,27.5,Pool View,15314445.5,53083.0,2025-05-27,contracted,2026-03-16,2026-03-22,,CUS-000409,,AGT-014,3.5,14778439.91,6,19.5,2026-11-30,2026-11-30,47.0,293,181-365 days
CST-P1-B1-00436,CST,Phase 1,Building A,4,Cabin,2,189.5,0.0,0.0,Street View,10410561.5,54937.0,2025-03-03,available,,,,,,,,,,,,,47.0,484,365+ days
CST-P1-B1-00437,CST,Phase 1,Building A,2,Cabin,2,109.2,0.0,0.0,Skyline View,5669664.0,51920.0,2024-06-16,available,,,,,,,,,,,,,47.0,744,365+ days
CST-P1-B1-00438,CST,Phase 1,Building A,10,Cabin,2,177.6,0.0,0.0,Courtyard View,7612291.2,42862.0,2025-01-20,available,,,,,,,,,,,,,47.0,526,365+ days
CST-P1-B1-00439,CST,Phase 1,Building A,0,Villa,3,480.1,395.8,59.6,Pool View,22100923.4,46034.0,2025-04-03,contracted,2025-06-25,2025-07-13,,CUS-000405,,AGT-013,3.7,21283189.23,5,15.2,2026-11-30,2026-11-30,47.0,83,31-90 days
CST-P1-B1-00440,CST,Phase 1,Building A,11,Cabin,1,235.3,0.0,8.8,Sea View,10621442.0,45140.0,2025-04-01,available,,,,,,,,,,,,,47.0,455,365+ days
CST-P1-B1-00441,CST,Phase 1,Building A,3,Chalet,3,170.0,0.0,8.0,Skyline View,7916560.0,46568.0,2024-12-16,available,,,,,,,,,,,,,47.0,561,365+ days
CST-P1-B1-00442,CST,Phase 1,Building A,12,Chalet,3,218.6,32.4,0.0,Street View,8194658.2,37487.0,2025-05-30,contracted,2024-11-24,2024-12-25,,CUS-000436,,AGT-014,11.9,7219493.87,5,18.5,2026-11-30,2026-11-30,47.0,0,0-30 days
CST-P1-B1-00443,CST,Phase 1,Building A,0,Villa,5,280.5,285.9,46.8,Pool View,15460599.0,55118.0,2024-09-30,available,,,,,,,,,,,,,47.0,638,365+ days
CST-P1-B1-00444,CST,Phase 1,Building A,12,Chalet,2,132.9,5.5,0.0,Sea View,6227826.9,46861.0,2024-09-14,available,,,,,,,,,,,,,47.0,654,365+ days
CST-P1-B1-00445,CST,Phase 1,Building A,0,Villa,4,503.9,361.5,57.3,Garden View,26428547.2,52448.0,2024-06-11,contracted,2026-06-30,2026-06-30,,CUS-000258,,AGT-013,5.8,24895691.46,5,21.2,2026-11-30,2026-11-30,47.0,749,365+ days
CST-P1-B1-00446,CST,Phase 1,Building A,8,Chalet,2,227.3,0.0,23.4,Street View,11483650.6,50522.0,2025-02-25,contracted,2026-06-16,2026-06-30,,CUS-000386,,AGT-014,2.8,11162108.38,5,19.3,2026-11-30,2026-11-30,47.0,476,365+ days
CST-P1-B1-00447,CST,Phase 1,Building A,0,Cabin,2,206.2,0.0,28.0,Street View,11197484.8,54304.0,2025-03-06,contracted,2026-06-30,2026-06-30,,CUS-000334,,AGT-013,5.2,10615215.59,4,20.1,2026-11-30,2026-11-30,47.0,481,365+ days
CST-P1-B1-00448,CST,Phase 1,Building A,5,Chalet,2,228.8,0.0,21.8,Pool View,7880100.8,34441.0,2024-11-04,contracted,2026-06-30,2026-06-30,,CUS-000360,,AGT-013,2.2,7706738.58,6,17.4,2026-11-30,2026-11-30,47.0,603,365+ days
CST-P1-B1-00449,CST,Phase 1,Building A,2,Chalet,3,212.0,0.0,23.1,Courtyard View,9121088.0,43024.0,2024-08-14,available,,,,,,,,,,,,,47.0,685,365+ days
CST-P1-B1-00450,CST,Phase 1,Building A,2,Chalet,2,224.9,0.0,9.2,Garden View,13011139.7,57853.0,2025-01-04,contracted,2024-12-02,2024-12-10,,CUS-000462,,AGT-013,4.9,12373593.85,6,23.5,2026-11-30,2026-11-30,47.0,0,0-30 days
CST-P1-B1-00451,CST,Phase 1,Building A,2,Chalet,3,215.6,0.0,13.5,Courtyard View,11349399.6,52641.0,2024-08-29,contracted,2026-03-21,2026-03-27,,CUS-000474,,AGT-014,4.4,10850026.02,6,21.6,2026-11-30,2026-11-30,47.0,569,365+ days
CST-P1-B1-00452,CST,Phase 1,Building A,9,Cabin,1,215.7,18.1,21.3,Street View,11324034.3,52499.0,2024-07-27,reserved,2026-06-27,,,CUS-000338,,AGT-011,3.0,10984313.27,6,20.5,2026-11-30,2026-11-30,47.0,700,365+ days
CST-P1-B1-00453,CST,Phase 1,Building A,12,Cabin,2,110.5,0.0,12.4,Sea View,6370656.5,57653.0,2024-07-13,cancelled,2025-10-11,2025-10-20,2025-12-07,CUS-000325,,AGT-014,10.7,5688996.25,6,16.6,2026-11-30,2026-11-30,47.0,455,365+ days
CST-P1-B1-00454,CST,Phase 1,Building A,10,Cabin,1,153.7,52.0,17.1,Skyline View,8577228.5,55805.0,2025-06-08,available,,,,,,,,,,,,,47.0,387,365+ days
CST-P1-B1-00455,CST,Phase 1,Building A,4,Chalet,3,202.9,0.0,29.3,Pool View,7392458.6,36434.0,2025-02-11,available,,,,,,,,,,,,,47.0,504,365+ days
CST-P1-B1-00456,CST,Phase 1,Building A,13,Chalet,2,114.9,0.0,28.1,Garden View,4363557.3,37977.0,2024-10-11,contracted,2026-06-30,2026-06-30,,CUS-000267,,AGT-014,2.2,4267559.04,5,22.9,2026-11-30,2026-11-30,47.0,627,365+ days
CST-P1-B1-00457,CST,Phase 1,Building A,0,Villa,3,302.3,355.6,32.0,Sea View,17187266.5,56855.0,2024-10-31,available,,,,,,,,,,,,,47.0,607,365+ days
CST-P1-B1-00458,CST,Phase 1,Building A,7,Chalet,3,118.4,0.0,23.0,Pool View,5711616.0,48240.0,2025-05-07,available,,,,,,,,,,,,,47.0,419,365+ days
CST-P1-B1-00459,CST,Phase 1,Building A,14,Chalet,3,113.1,1.5,16.8,Pool View,5293532.4,46804.0,2025-04-19,reserved,2026-01-25,,,CUS-000352,,AGT-013,10.4,4743005.03,5,20.7,2026-11-30,2026-11-30,47.0,281,181-365 days
CST-P1-B1-00460,CST,Phase 1,Building A,11,Chalet,2,135.4,29.5,24.0,Pool View,4876566.4,36016.0,2024-07-31,contracted,2026-06-30,2026-06-30,,CUS-000357,,AGT-012,4.0,4681503.74,4,16.4,2026-11-30,2026-11-30,47.0,699,365+ days
CST-P1-B1-00461,CST,Phase 1,Building A,3,Chalet,2,216.8,0.0,18.3,Pool View,11690723.2,53924.0,2025-01-06,available,,,,,,,,,,,,,47.0,540,365+ days
CST-P1-B1-00462,CST,Phase 1,Building A,0,Villa,5,343.8,134.2,51.5,Pool View,14270450.4,41508.0,2025-05-31,available,,,,,,,,,,,,,47.0,395,365+ days
CST-P1-B1-00463,CST,Phase 1,Building A,4,Chalet,2,184.0,0.0,0.0,Skyline View,8856104.0,48131.0,2024-11-21,contracted,2025-06-19,2025-07-06,,CUS-000448,,AGT-013,4.9,8422154.9,3,22.5,2026-11-30,2026-11-30,47.0,210,181-365 days
CST-P1-B1-00464,CST,Phase 1,Building A,13,Cabin,2,233.6,0.0,0.0,Courtyard View,11872720.0,50825.0,2024-07-27,contracted,2026-06-30,2026-06-30,,CUS-000313,,AGT-014,5.1,11267211.28,4,15.6,2026-11-30,2026-11-30,47.0,703,365+ days
CST-P1-B1-00465,CST,Phase 1,Building A,12,Chalet,2,230.2,0.0,0.0,Garden View,8688668.8,37744.0,2024-07-26,reserved,2024-09-23,,,CUS-000366,BRK-12,AGT-012,12.4,7611273.87,3,15.7,2026-11-30,2026-11-30,47.0,59,31-90 days
CST-P1-B1-00466,CST,Phase 1,Building A,5,Chalet,2,123.4,38.8,0.0,Pool View,4382427.6,35514.0,2024-10-04,contracted,2025-02-20,2025-03-19,,CUS-000454,BRK-03,AGT-011,12.7,3825859.29,4,19.1,2026-11-30,2026-11-30,47.0,139,91-180 days
CST-P1-B1-00467,CST,Phase 1,Building A,4,Cabin,1,182.7,0.0,0.0,Street View,7925343.3,43379.0,2024-10-01,reserved,2026-06-30,,,CUS-000361,,AGT-014,5.5,7489449.42,6,20.9,2026-11-30,2026-11-30,47.0,637,365+ days
CST-P1-B2-00468,CST,Phase 1,Building B,0,Villa,5,490.6,134.2,27.9,Courtyard View,22127041.2,45102.0,2024-08-29,available,,,,,,,,,,,,,47.0,670,365+ days
CST-P1-B2-00469,CST,Phase 1,Building B,9,Cabin,2,142.4,0.0,20.3,Sea View,7148195.2,50198.0,2024-12-12,contracted,2026-05-05,2026-05-25,,CUS-000358,,AGT-013,5.9,6726451.68,5,18.5,2026-11-30,2026-11-30,47.0,509,365+ days
CST-P1-B2-00470,CST,Phase 1,Building B,0,Villa,5,345.0,393.5,42.1,Pool View,14065650.0,40770.0,2024-11-01,contracted,2026-06-30,2026-06-30,,CUS-000291,,AGT-011,2.7,13685877.45,4,20.7,2026-11-30,2026-11-30,47.0,606,365+ days
CST-P1-B2-00471,CST,Phase 1,Building B,0,Villa,3,483.6,262.3,35.4,Courtyard View,24099238.8,49833.0,2025-02-05,available,,,,,,,,,,,,,47.0,510,365+ days
CST-P1-B2-00472,CST,Phase 1,Building B,11,Cabin,2,222.9,0.0,11.9,Sea View,11304819.3,50717.0,2024-10-26,contracted,2026-05-21,2026-06-03,,CUS-000491,BRK-06,AGT-014,2.3,11044808.46,3,21.3,2026-11-30,2026-11-30,47.0,572,365+ days
CST-P1-B2-00473,CST,Phase 1,Building B,0,Villa,3,307.3,283.6,53.1,Courtyard View,11011480.9,35833.0,2024-08-06,available,,,,,,,,,,,,,47.0,693,365+ days
